,fst:drc-ghana,fst:drc-tanzania,fst:drc-cambodia,fst:ghana-tanzania,fst:ghana-cambodia,fst:tanzania-cambodia
Pf3D7_02_v3:707738-709393,-0.0011697897263798092,-0.00042624188618127257,,-0.002442186385573413,,
Pf3D7_02_v3:709799-715252,0.004182436418445057,0.037477398445675714,0.2196999618840416,0.013578023301118366,0.16164070844733777,0.07616214034503666
Pf3D7_02_v3:715798-716549,,,,,,
Pf3D7_02_v3:717692-718281,-0.002225715767810318,-0.0036438694788255514,,-0.001838263906786951,,
Pf3D7_02_v3:720437-722661,0.003994179222645199,-0.0016821847778422986,,0.012216538558945307,,
Pf3D7_02_v3:723747-729932,0.0012954471471861334,-0.000763845992669456,0.1833222664154602,-0.002067451604335196,0.22652598383691067,0.2181087949311587
Pf3D7_02_v3:731120-732312,0.01556752063743231,-0.002273755047957652,-0.0019680159029932852,0.0071748300471947265,0.0020340336597388566,-0.004912905204700999
Pf3D7_02_v3:734272-734595,0.04243351014487369,-0.0035660363460150424,,0.04082318162305641,,
Pf3D7_02_v3:735438-736997,-0.0018468927061847564,-0.003446128934812743,0.1826707786885964,-0.0018917654673172185,0.1803828035690505,0.180141260073295
Pf3D7_02_v3:738860-739852,,,,,,
Pf3D7_02_v3:741014-742459,0.0032715682804566677,0.015058976802548137,-0.0008835114708991913,0.0018764604653114844,-0.003979658437265423,-0.0020844766370044857
Pf3D7_02_v3:743289-745712,0.005198764965883292,0.006436948430881986,,0.031519224254500516,,
Pf3D7_02_v3:747566-749365,-0.00035634042869191413,-0.0021406201132741186,,0.003944159530220278,,
Pf3D7_02_v3:750049-751737,-0.002343059756760563,-0.0034864673473537816,,-0.0013846098051519705,,
Pf3D7_02_v3:752966-753439,-0.0011496977598672616,-0.0035309146183274067,,-0.0009782765633430722,,
Pf3D7_02_v3:755418-762560,-0.0008767251602727834,0.0025017673662884325,0.2978009762573306,0.00231934745105374,0.3009008524953119,0.31403164158506147
Pf3D7_02_v3:763491-765191,0.005744180072117055,-0.002771804386643162,,-0.002442186385573413,,
Pf3D7_02_v3:769761-771041,0.016839212552906976,-0.003377662847333946,0.0018216911801627598,0.013192584369473268,-0.0002385200274640876,-0.0004885132755040396
Pf3D7_02_v3:772316-772690,,,,-0.0010038696126458903,,
Pf3D7_02_v3:773335-773754,,,,-0.0009765893045010057,,
Pf3D7_02_v3:774815-776036,,,,,,
Pf3D7_02_v3:776828-778065,0.010019750380089974,0.01385593451825139,0.11332358252419393,-0.0019517839171324088,0.17600674995319976,0.18617970253982205
Pf3D7_02_v3:779418-782132,-0.0016762943871814885,0.013487331609929999,,0.012935324967482786,,
Pf3D7_02_v3:783723-784828,0.08699057242988253,0.024455894554789796,,0.01698014718869445,,0.9243962101485907
Pf3D7_02_v3:786870-787940,0.021500206612500263,0.00866963323920892,0.024600362598409312,0.010710876067906492,0.046639727010711896,0.008182585739972758
Pf3D7_02_v3:791464-792381,0.12185615087928808,0.02688211740922379,-0.0032598293254103437,0.03213617169802624,,-0.005130191243603498
Pf3D7_02_v3:796752-801586,0.02814501448983791,0.016154269210629194,0.5483827303492633,0.0027143015051727367,0.44471597233749177,0.4226521116166345
Pf3D7_02_v3:804520-807741,0.06833793744661217,0.04268334655770714,0.1698504667856092,0.008617273159615453,0.05023974178377342,0.054730131497722344
Pf3D7_02_v3:809511-810298,,,,0.002628366997604135,0.21426399332532106,0.17367712304521638
Pf3D7_02_v3:813827-814654,0.5481879246752723,0.22152503994795014,,0.19408514595329768,,
Pf3D7_02_v3:823825-824864,0.0036974718662477176,0.007975519165615882,,-0.0018582594416950075,,
Pf3D7_02_v3:831189-832005,0.008186097525664295,0.0035869025265753227,-0.004396604156364788,-0.002299770038939052,0.011550646544303777,0.006332842559888074
Pf3D7_02_v3:833805-834688,0.015856851067369036,-0.002829864553986921,,0.014292181306916882,,
Pf3D7_02_v3:838843-844116,0.02067651959222042,0.011547945248085919,0.06525789138737033,0.0022863828231435026,0.06559352037276646,0.04722592094461368
Pf3D7_02_v3:869508-871124,,,,,,
Pf3D7_02_v3:873131-873319,,,,,,
Pf3D7_02_v3:878468-879251,,,,,,
Pf3D7_02_v3:899430-900445,,,,,,
Pf3D7_02_v3:909350-911054,,,,,,
Pf3D7_02_v3:913244-914457,,,,,,
Pf3D7_02_v3:916352-923648,,,,,,
Pf3D7_03_v3:36965-44482,,,,,,
Pf3D7_03_v3:69460-71919,0.07701348448799547,0.010749974663564405,0.0742319723843465,0.028638903174854156,0.26486029050506854,0.14677140500637548
Pf3D7_03_v3:78195-80393,0.03414784131932482,0.05271360374557685,-6.132200183168607e-05,0.019741500400966942,-0.0018758356136996464,0.016746603101982303
Pf3D7_03_v3:85305-86131,0.09589190496582203,-0.0011044277030959717,0.17026663640633385,0.07147944491688857,0.41409069681343863,0.20282798401644694
Pf3D7_03_v3:88250-89231,,-0.00347711293164676,,-0.0009765893045010057,,
Pf3D7_03_v3:91115-93463,0.08982911039730036,0.022685208187332967,0.40479309784190187,0.03139496593006673,0.5027463732641114,0.10305063688636959
Pf3D7_03_v3:96568-97907,0.19005559766617333,0.01982419740054261,,0.10821732302742484,,
Pf3D7_03_v3:104325-105281,0.0077716367139605835,0.015656964967565513,0.09808437543377929,0.035769873712241086,0.051132853633021905,0.15649992371921262
Pf3D7_03_v3:105913-107109,-0.002069599315789038,0.0007760802741111802,0.21149451838450686,0.0027600513002786244,0.2090270335360232,0.22720392472529205
Pf3D7_03_v3:107961-109880,-0.0013464977270057805,-0.0005002889253686836,0.001979271743018216,-0.0008451316171815455,0.002533101728947019,0.002431946618433697
Pf3D7_03_v3:114070-118086,0.001896368433676063,0.005510410704130391,0.16087661225390906,0.0017393132681305878,0.1801001044765241,0.15691502320580336
Pf3D7_03_v3:119458-124735,0.01099603218328683,0.009060106438499025,0.07266323621049976,0.009616874568811513,0.10231427582235655,0.07577504606065513
Pf3D7_03_v3:135418-140660,0.030108491700861023,-0.0006985401082694715,0.12841597893968307,0.019967864942696603,0.2304989111392398,0.12385293217991711
Pf3D7_03_v3:141556-145653,0.004567403548325517,0.004336988081434014,0.07372411386961178,0.00016056583542581806,0.10238508039728632,0.09481342440511514
Pf3D7_03_v3:146372-147056,,,,,,
Pf3D7_03_v3:148046-149305,-0.000793113990426598,-0.0029920311160125355,,0.0009478547075540127,,
Pf3D7_03_v3:152168-156146,0.001995913887842482,0.0027753082811356406,0.2520009409329548,0.006083604742141079,0.27610277873286554,0.2171480054073857
Pf3D7_03_v3:159353-161704,0.02365910116721413,0.002555207320767066,,0.0016271647060394454,,
Pf3D7_03_v3:162778-167103,-0.001256076272820918,-0.0005739513261043918,,0.004485165363107067,,-0.0039189871279889845
Pf3D7_03_v3:169571-174300,-0.0014439556613128055,0.011003821476173709,0.12358841911125634,0.009464018054323243,0.11562403234909481,0.05518590934640558
Pf3D7_03_v3:175022-175799,0.005940710774562395,0.01960955621857503,-0.0046203693956089,0.001517346489311171,0.0007807659179371837,0.012089764908340229
Pf3D7_03_v3:178420-181127,-0.002343059756760563,-0.0016103008119363086,,-0.00020296682119964743,-0.001866266062310089,
Pf3D7_03_v3:182731-189411,0.0007156608334526655,0.00013304664255885695,0.48016988710277825,0.00999527391831841,0.5099267968598888,0.43380218565550666
Pf3D7_03_v3:190180-190719,,,,-0.000945763079233694,,
Pf3D7_03_v3:191245-192591,-0.0006188539764148824,0.0030653818516007784,,0.004049405050737545,,
Pf3D7_03_v3:194430-196211,-0.0019327874013378174,-0.0032829993189497524,0.9229078818136294,-0.0017171901498349415,0.919488618425302,0.9266765457135318
Pf3D7_03_v3:196570-197438,,,,,,
Pf3D7_03_v3:198542-201584,0.00425779938704385,-0.003328166237815102,0.07258785139634663,0.003462431554631269,,
Pf3D7_03_v3:204542-206119,0.020771755004815217,0.014265182344072558,,-0.0010127963845878477,,
Pf3D7_03_v3:207342-208919,-0.0014664373632645204,-0.0017762978195553086,,-0.0024095584179084552,,
Pf3D7_03_v3:212283-216572,0.0004329952171511471,0.002830021283004426,0.45127920959333506,0.009971069296119468,0.48714715938509073,0.3916955037557326
Pf3D7_03_v3:217941-218489,,,,,,
Pf3D7_03_v3:219117-219872,,,,,,
Pf3D7_03_v3:221323-222516,0.008356321665596751,0.01073874583042318,0.13407335430892958,0.0038536156768350393,0.1333755319452734,0.09222244069291899
Pf3D7_03_v3:224160-225793,0.04514972161788851,0.01722553223444017,-0.002049792445639283,0.009377087862040088,0.03392486078614909,0.010015814443858774
Pf3D7_03_v3:227057-231397,0.00278583943688922,0.004517222879342334,0.1833913520925773,-0.0019460555412404814,0.140241446789012,0.12794808387224846
Pf3D7_03_v3:231793-232305,0.0002812461367652395,0.0024736494671860985,,-0.001904605021575006,,
Pf3D7_03_v3:234058-235334,0.003848061751240709,,,0.002886967619964404,,
Pf3D7_03_v3:236334-248270,0.0002357416465604126,0.007895607090055438,0.6972509788099153,0.00680462012943471,0.691238572418275,-0.00041290341371039456
Pf3D7_03_v3:251242-254661,-0.0011249504008355516,0.004007860420643619,0.42224871635954125,0.009998110277021863,0.44097247959933317,0.35858998090135275
Pf3D7_03_v3:255276-258416,0.004806445629309743,-0.0001197958004369995,-0.0008182163742062395,-0.002044640517734674,,-0.0019674835147399862
Pf3D7_03_v3:260332-261085,-0.0010226211035926666,,,,,
Pf3D7_03_v3:261485-273286,0.023781558804427755,0.008849116525314157,,0.06537956750294731,,
Pf3D7_03_v3:275864-277717,-0.0020498134738220143,0.0033325024594805307,,0.006250870985194079,,
Pf3D7_03_v3:278956-279828,-0.0015390546211562482,-0.002582819707725104,,-0.002535478289963236,,
Pf3D7_03_v3:281916-285260,0.03498738458604971,0.02420953459155776,,-0.0009710906064889637,,
Pf3D7_03_v3:285579-286112,-6.73929984725732e-05,,,-0.000945763079233694,,
Pf3D7_03_v3:286906-287319,,,,,,
Pf3D7_03_v3:288637-290747,-2.86214772902518e-05,0.001238304606443177,,-0.0020030360126618964,,
Pf3D7_03_v3:292943-294548,-0.0011688194569326356,-0.0035755482626615323,,-0.0010204233997315058,,
Pf3D7_03_v3:295107-296094,,,,,,
Pf3D7_03_v3:298517-300478,-0.0011621980403434976,,,0.0010974375650266363,,
Pf3D7_03_v3:301007-301906,-0.002335357050910312,,,0.0015570608654769515,,
Pf3D7_03_v3:302826-303083,0.0008939341993159358,-0.0029889240310420535,0.054973218630793304,0.0038206452638156942,0.03258774351300476,0.06611678632317379
Pf3D7_03_v3:304317-304999,-0.0011266865999444034,,,,,
Pf3D7_03_v3:306108-307984,-0.00042727507809306496,-0.001357393724814355,,0.005467329566689812,,
Pf3D7_03_v3:310652-311805,,,,0.007431542983736572,,
Pf3D7_03_v3:312693-313342,-0.001426414111036245,0.008061307244522222,0.3076817424882057,0.0155547302549321,0.3188839369278365,0.2575630569971706
Pf3D7_03_v3:314976-316236,,,,,,
Pf3D7_03_v3:318804-320336,0.0010522874763259336,-0.0005162441672187844,,-0.0025315555597194743,,
Pf3D7_03_v3:321050-322162,-0.0011621980403434976,,,-0.0009212801415428548,0.0014485773276574042,-0.0039321771267120395
Pf3D7_03_v3:322933-324836,-0.0020605252624538513,0.0011292091432935616,-0.004360454975686221,0.004697950225402147,,
Pf3D7_03_v3:325922-328383,0.0009058556848015827,0.015880333283707006,0.10745092657875964,0.005689135874947122,0.14656808203838392,0.20750839812750588
Pf3D7_03_v3:328787-335269,0.0011147008284855683,0.0079131034553918,0.04410210691766177,0.014709538385907205,0.019078686193713827,0.03227781923423254
Pf3D7_03_v3:337179-339278,0.006034391629426633,0.0005244947306469889,,0.02488346698428949,,
Pf3D7_03_v3:340028-351652,0.013931808071492566,0.04787930289371038,0.29512076057374786,0.03548358206489244,0.16900496544859203,0.49829311086290745
Pf3D7_03_v3:353549-355045,0.001143691206522662,0.0036166421854339596,,-0.0007451108436538315,,
Pf3D7_03_v3:356319-361454,0.004017943922108005,0.012737460932079007,0.433351524686902,0.014134155459967209,0.40636845091219737,0.444954931836386
Pf3D7_03_v3:362342-364233,0.007150274508500002,0.0037259534012675168,0.15958239969602497,-0.0011010121770284452,0.14911500303846287,0.15275523360839804
Pf3D7_03_v3:365659-366672,-0.0018688161374803486,0.00280686269029809,,0.0020148333545721674,,
Pf3D7_03_v3:369925-370789,0.0011949912238484654,-0.003686395644713946,,-0.002572002956369211,,
Pf3D7_03_v3:372632-374230,-0.00032767881141837826,,,,,
Pf3D7_03_v3:375806-377437,0.007918940061075344,0.0030874257109179764,,0.0035989915460219435,0.0012258957268421202,
Pf3D7_03_v3:378045-378517,0.011676427925518075,-0.0003772893633422385,,0.0019454445835055804,,
Pf3D7_03_v3:379130-383290,0.16265324384611551,-0.0021856021275247655,,0.15201907912094906,0.0013678320340524024,
Pf3D7_03_v3:384375-386879,0.0031741375690798393,0.00799979415276749,,-0.0008211633795019898,,0.01966422448561659
Pf3D7_03_v3:387219-388473,0.00669746216804174,0.013274663080110487,-0.0006900537415707721,-0.0023786871454805373,-0.0024541182210012,-0.0018129947794010145
Pf3D7_03_v3:389137-394604,0.012289483680058062,0.0025437591398544805,0.1445768669898374,0.026113058594048597,0.2228353146672699,0.1014833799909857
Pf3D7_03_v3:397649-400516,0.0025924732613657213,-0.0015746564815638136,-0.00029023310494306946,0.004692132745455509,-0.003463919128793828,
Pf3D7_03_v3:402933-405440,-0.001826259951713652,-0.003462480792501611,,0.0004003775009243542,,
Pf3D7_03_v3:407980-408318,0.0017543297636204,-0.002905989062620822,,0.005197569608745168,,
Pf3D7_03_v3:409102-410928,-0.0010227720615081396,-0.0023441164544072512,0.6878795246003508,0.0008200143418215657,0.7270160243103329,0.6887002334937896
Pf3D7_03_v3:412089-413762,,,,-0.0009609122654764821,,
Pf3D7_03_v3:414234-419673,0.008050362891237593,0.03507135117222787,,0.04320434406083656,,
Pf3D7_03_v3:420697-421515,0.0024927229460478223,-0.003471577836711537,,0.0014943880548825537,,
Pf3D7_03_v3:422379-424680,-0.0010402474071507393,0.0007760404641221785,-0.0011256922946315875,,0.008001106721718344,
Pf3D7_03_v3:427290-440942,0.007861186333762735,-0.0022368395133677815,-0.003150626913003091,0.008539285701907581,-0.004180043635990795,
Pf3D7_03_v3:442720-446457,0.01477773726688258,0.059146332483708146,0.8068018484902278,0.09368596954612278,0.8842958536989445,0.7482861833750368
Pf3D7_03_v3:447500-451384,0.0054702167879067485,0.00053647621429853,,-0.0017610769581110446,,
Pf3D7_03_v3:452297-459106,0.005150418887211105,0.011636935827139823,0.006315546990940624,0.001359475944777016,-0.0032620677862818196,-0.004891130762826404
Pf3D7_03_v3:461175-462027,-0.0009911127743014085,,,,,
Pf3D7_03_v3:463326-464274,,,,,,
Pf3D7_03_v3:464662-464991,,,,,,
Pf3D7_03_v3:466085-468445,0.0005306688833925865,,,0.008900457739502737,-0.0034590007900613907,0.001143729663897733
Pf3D7_03_v3:469287-470118,0.056714966607011204,0.2454973602893593,,0.42153500474479,,0.8768560610024245
Pf3D7_03_v3:470860-473161,0.002600121418817462,0.049556210449768906,0.42406638028984117,0.0353326895285055,0.4396231946324113,0.6206920263924812
Pf3D7_03_v3:474788-479086,0.003674534337718908,0.0005484493811891426,,0.00992050023352456,,
Pf3D7_03_v3:480122-483453,0.02145203991520017,0.0006897866286482736,,0.004797575645250504,,
Pf3D7_03_v3:488804-496510,0.0017671946085717795,0.014230432576239361,,0.028137766107556007,,
Pf3D7_03_v3:497118-497363,,,,,,
Pf3D7_03_v3:499602-502353,0.0028511211695272922,0.0402325690915585,-0.003966098773695991,0.0481174340172771,-0.001117112229511286,0.00927930950676331
Pf3D7_03_v3:502698-505848,0.026061830932816877,0.0033391452134817045,,0.07115152967881427,,
Pf3D7_03_v3:506655-508846,0.01141678938545857,0.02434871005685891,0.3926380767393404,0.05868318037202111,0.3085875445625507,0.49154267250678696
Pf3D7_03_v3:509291-511597,0.021879720887345223,0.022019569341094395,0.0744861396474751,0.046403906718073304,0.06674240141836513,0.06660416994267
Pf3D7_03_v3:512130-512951,,,,,,
Pf3D7_03_v3:513752-516262,0.008861779366543395,0.012590058493970402,,-0.0003480887242938827,,
Pf3D7_03_v3:516793-520503,-0.0009813394276001136,-0.002615900232735113,,-0.0018320683698230377,,
Pf3D7_03_v3:521969-522883,-0.001151644201875735,,,,,
Pf3D7_03_v3:524154-526439,0.003991883696258928,-0.0015309552772631526,,-0.0014845617526499338,0.0015302665661567807,-0.003875694150396323
Pf3D7_03_v3:529037-530776,0.002551230519832487,,,0.001170421548847243,,
Pf3D7_03_v3:534239-535238,,,,,,
Pf3D7_03_v3:536043-537274,0.007830709839291742,0.0023745229268667964,-0.005021704609559382,-0.0010029007746321236,0.01343511402250025,0.0051115534537660426
Pf3D7_03_v3:537621-538804,-0.0011621980403434976,-0.003471577836711537,-0.0032548489748303972,-0.000944551719667789,0.0012258957268421202,-0.0039189871279889845
Pf3D7_03_v3:539743-542810,0.0019067272639456446,0.006713941420427563,,-0.0005127383527394043,,
Pf3D7_03_v3:543241-543942,,,,,,
Pf3D7_03_v3:544055-545194,-0.0002944788499300252,0.0023186181375695314,-0.004047346315387486,-0.000584547222695581,-0.00444922264628764,0.15043361431002455
Pf3D7_03_v3:545828-548182,0.0023323517899109776,0.009158165668418634,,0.009766378200283175,,
Pf3D7_03_v3:548718-551453,0.002401928232382324,0.0004168669140911145,,0.00814037473479974,,
Pf3D7_03_v3:552001-554621,0.0001419677238528164,0.0006735633364076428,0.5947741040907141,0.003152402817988992,0.5789063139104439,0.5665837662890812
Pf3D7_03_v3:555035-558684,0.003579358157815013,-0.00170866842874021,,-0.0016429018261993169,,
Pf3D7_03_v3:559334-562253,0.006531677020849625,0.03525224671077032,0.5288091936382705,0.08032470566721563,0.4545087526671791,0.6653015169232405
Pf3D7_03_v3:562366-565656,0.06754351384189977,0.1791132148993026,,0.39075095988037667,,-0.003877969160861164
Pf3D7_03_v3:567247-568850,,,,,,
Pf3D7_03_v3:569308-571051,,,,,,
Pf3D7_03_v3:572666-576823,-0.0016361224757772094,0.002685735779540309,,0.001193052274315159,,
Pf3D7_03_v3:577008-578366,-0.001159280600928542,,,-0.0009682217614004826,,
Pf3D7_03_v3:579539-580465,,,,,,
Pf3D7_03_v3:584226-585168,,,,,,
Pf3D7_03_v3:586555-587331,-0.0011621980403434976,-0.003480518965015599,,-0.0009288580783754428,,
Pf3D7_03_v3:589002-592547,0.011986892619277177,-0.0016843427231253134,,0.0036444094881212035,,
Pf3D7_03_v3:604595-607931,0.0013626423396172333,0.00456592847376503,,0.0029995873069810245,,-0.0038546500064687125
Pf3D7_03_v3:608883-610718,,,,-0.0017865696813259098,,
Pf3D7_03_v3:611334-612014,-0.0002589643170374665,0.007581307660339629,,0.0015291666848798037,,
Pf3D7_03_v3:612739-613422,,,,,,
Pf3D7_03_v3:616472-622816,0.05089890134863345,0.011906087901575099,,0.04817746915734058,,
Pf3D7_03_v3:623446-630360,0.010157656842115477,0.010454608423185331,,0.05839302987461548,,
Pf3D7_03_v3:630611-631381,-8.969864042585023e-05,-0.0027037690395028116,,-0.0024564026332414596,,
Pf3D7_03_v3:632846-633544,,,,,,
Pf3D7_03_v3:635586-637462,-0.0004897834885882335,0.012992476135268433,,0.026459978685933548,,
Pf3D7_03_v3:638283-641306,9.481850650821307e-05,0.004884179210460484,,,,
Pf3D7_03_v3:641482-642579,0.0037323897925737332,0.008195831827983984,,0.006130925671054541,,
Pf3D7_03_v3:644186-645268,0.009915759094868935,5.1318638679278585e-05,,0.0001433837454936463,,
Pf3D7_03_v3:645921-646844,0.020672479137909785,0.003325814737334683,,0.0016106077869199437,,
Pf3D7_03_v3:648635-649531,-0.0018520643622363052,-0.002538368570709196,,-0.0022701312531887416,,
Pf3D7_03_v3:649849-657247,0.0009419603985368505,0.005669247562106001,0.5305661358723793,0.008417582152120727,0.5002516863069734,0.4925280050789201
Pf3D7_03_v3:658272-661643,-0.0023654646864546534,,,,,
Pf3D7_03_v3:662126-665152,0.0015166531651433697,-0.0005717014488693245,,0.0006195768965507368,,
Pf3D7_03_v3:667006-668391,,,,,,
Pf3D7_03_v3:669302-670873,-0.001812058254431346,0.0015820932529451623,0.22262461834477376,0.006199467462383399,0.20922995755166057,0.2688306985865578
Pf3D7_03_v3:674458-675636,-0.0019435974729137882,0.0025604897934639386,,0.0007304250310356963,,
Pf3D7_03_v3:677842-678474,,,,-0.0009698028261487738,,
