,tajimas_d_all
Pf3D7_12_v3:242811-248168,-1.3135373115341697
Pf3D7_12_v3:249336-251399,
Pf3D7_12_v3:253155-254123,
Pf3D7_12_v3:256367-263731,-0.8485571327260373
Pf3D7_12_v3:264615-267863,0.3172750926847253
Pf3D7_12_v3:270300-271214,
Pf3D7_12_v3:275744-279336,
Pf3D7_12_v3:281020-289302,-1.1331525824548727
Pf3D7_12_v3:290836-291876,
Pf3D7_12_v3:292424-294379,-0.8157562506350028
Pf3D7_12_v3:294997-299349,-0.7806389226986605
Pf3D7_12_v3:308214-310397,
Pf3D7_12_v3:310831-313239,-1.5834399120831613
Pf3D7_12_v3:313869-321908,-1.0509498744610186
Pf3D7_12_v3:324336-326858,
Pf3D7_12_v3:329635-337806,-0.9599221714277093
Pf3D7_12_v3:343326-344361,
Pf3D7_12_v3:345922-347239,
Pf3D7_12_v3:348274-349100,
Pf3D7_12_v3:349479-351284,-0.26706423480077535
Pf3D7_12_v3:351850-354006,
Pf3D7_12_v3:354540-357446,
Pf3D7_12_v3:357915-359333,0.07627818645142169
Pf3D7_12_v3:361900-375874,-1.058402137570515
Pf3D7_12_v3:376552-387483,0.3276553004885511
Pf3D7_12_v3:388545-389147,
Pf3D7_12_v3:390932-395626,
Pf3D7_12_v3:395986-401247,0.23934254992545734
Pf3D7_12_v3:403350-404814,-1.1190825887258824
Pf3D7_12_v3:405608-409150,-1.4404180216245688
Pf3D7_12_v3:415404-419732,-0.7745931273700126
Pf3D7_12_v3:423462-426011,-1.1641616667288084
Pf3D7_12_v3:428495-432880,-1.8160409473292392
Pf3D7_12_v3:436092-438470,
Pf3D7_12_v3:439711-442858,-0.30719022215721176
Pf3D7_12_v3:448772-451339,-1.2631248827276358
Pf3D7_12_v3:452595-453828,
Pf3D7_12_v3:455304-456236,
Pf3D7_12_v3:458677-461679,-1.1026254749543354
Pf3D7_12_v3:465115-465744,
Pf3D7_12_v3:466602-469307,-1.1393011503520676
Pf3D7_12_v3:470229-471545,
Pf3D7_12_v3:472260-475457,-0.9662043637611925
Pf3D7_12_v3:476577-478370,
Pf3D7_12_v3:484065-489902,-0.9267223071250366
Pf3D7_12_v3:490862-491557,
Pf3D7_12_v3:491893-497388,-0.3542017317019324
Pf3D7_12_v3:498524-502229,-1.1626155934048534
Pf3D7_12_v3:510323-519437,-1.5535455520407664
Pf3D7_12_v3:521687-524470,
Pf3D7_12_v3:526109-527780,
Pf3D7_12_v3:529005-532799,0.42539998074488555
Pf3D7_12_v3:536951-538627,
Pf3D7_12_v3:540725-542932,-1.1128132646794278
Pf3D7_12_v3:543518-548532,-1.5768710953026117
Pf3D7_12_v3:549888-550910,
Pf3D7_12_v3:552102-553853,1.0637265918267345
Pf3D7_12_v3:558047-562180,-0.9518022448689605
Pf3D7_12_v3:565966-566931,
Pf3D7_12_v3:568569-571835,-0.5677830250796816
Pf3D7_12_v3:578470-578917,
Pf3D7_12_v3:583089-585323,
Pf3D7_12_v3:590194-592434,0.0004725655214209733
Pf3D7_12_v3:595167-598776,
Pf3D7_12_v3:600954-601564,
Pf3D7_12_v3:602428-606962,
Pf3D7_12_v3:607379-608006,
Pf3D7_12_v3:608542-610013,-1.2620775586918687
Pf3D7_12_v3:610271-610769,
Pf3D7_12_v3:623126-626273,
Pf3D7_12_v3:627361-628203,
Pf3D7_12_v3:631161-633011,-1.1324444296871787
Pf3D7_12_v3:635538-638879,-1.4454611230240142
Pf3D7_12_v3:639395-640495,
Pf3D7_12_v3:641552-643519,
Pf3D7_12_v3:644539-646395,-0.7710836318217396
Pf3D7_12_v3:653670-656435,
Pf3D7_12_v3:657339-658004,
Pf3D7_12_v3:659738-660286,-0.2626800279326652
Pf3D7_12_v3:663061-666282,-1.7799393682788087
Pf3D7_12_v3:670447-673266,-1.1094956814857324
Pf3D7_12_v3:674349-674777,
Pf3D7_12_v3:675456-677576,
Pf3D7_12_v3:678602-681961,-1.6558827958077267
Pf3D7_12_v3:682837-685722,1.4852953060187948
Pf3D7_12_v3:686307-688871,-0.5009636203374381
Pf3D7_12_v3:693067-693711,-0.821850611656531
Pf3D7_12_v3:695559-696455,
Pf3D7_12_v3:696895-698457,
Pf3D7_12_v3:700531-702211,0.9182961355804833
Pf3D7_12_v3:703895-704953,-1.1179743272351983
Pf3D7_12_v3:706227-708196,0.23067828325667725
Pf3D7_12_v3:708936-715665,-1.5198521492744093
Pf3D7_12_v3:717955-719820,-1.1827946380542844
Pf3D7_12_v3:720886-723448,
Pf3D7_12_v3:725841-729837,-0.052285384865165825
Pf3D7_12_v3:732174-734959,
Pf3D7_12_v3:738357-740255,
Pf3D7_12_v3:740994-743147,-0.665788091975362
Pf3D7_12_v3:746002-754926,-1.1622474122777995
Pf3D7_12_v3:757649-763642,-1.0655178534088356
Pf3D7_12_v3:785571-790673,0.18497244215042577
Pf3D7_12_v3:792877-793449,
Pf3D7_12_v3:796500-797183,
Pf3D7_12_v3:798304-799611,
Pf3D7_12_v3:802544-804400,0.5026137730663365
Pf3D7_12_v3:807560-816204,-1.5888210550778206
Pf3D7_12_v3:816909-818468,
Pf3D7_12_v3:818703-819659,
Pf3D7_12_v3:820586-822198,
Pf3D7_12_v3:822958-827712,
Pf3D7_12_v3:836912-843901,-0.6818893079420328
Pf3D7_12_v3:851012-854739,0.08982398633650028
Pf3D7_12_v3:857097-858671,-0.7250208423957516
Pf3D7_12_v3:860262-862790,-1.3467375339368912
Pf3D7_12_v3:863810-865186,-1.2632319977143773
Pf3D7_12_v3:865726-868581,-1.3445210109555237
Pf3D7_12_v3:869260-871368,
Pf3D7_12_v3:872361-874940,
Pf3D7_12_v3:876916-878625,-0.9483004695864488
Pf3D7_12_v3:879630-881186,
Pf3D7_12_v3:883567-886032,-1.3237078223557623
Pf3D7_12_v3:890581-898257,-0.6130568051360565
Pf3D7_12_v3:899198-901076,
Pf3D7_12_v3:907203-914501,-1.4981638087020541
Pf3D7_12_v3:923527-925198,-1.0716012137046151
Pf3D7_12_v3:927825-929991,
Pf3D7_12_v3:932917-934281,1.177554064432239
Pf3D7_12_v3:934971-938639,-0.8154066178925738
Pf3D7_12_v3:941125-946745,-0.3989095824640128
Pf3D7_12_v3:946864-960969,-0.9117172761268153
Pf3D7_12_v3:962631-967491,-0.5004304720862032
Pf3D7_12_v3:971268-972194,
Pf3D7_12_v3:974372-975541,
Pf3D7_12_v3:976820-977889,
Pf3D7_12_v3:981301-984475,-0.21067606800511862
Pf3D7_12_v3:988628-991255,1.2033767726006206
Pf3D7_12_v3:994255-996438,
Pf3D7_12_v3:1000679-1001945,
Pf3D7_12_v3:1003201-1007586,-1.9491691023248623
Pf3D7_12_v3:1009289-1010251,
Pf3D7_12_v3:1010832-1011342,
Pf3D7_12_v3:1012310-1017848,-1.2062224689115424
Pf3D7_12_v3:1018506-1024008,-1.2637541054284125
Pf3D7_12_v3:1024455-1028018,
Pf3D7_12_v3:1029862-1031388,-1.1860399255526495
Pf3D7_12_v3:1031825-1032565,
Pf3D7_12_v3:1033551-1035112,
Pf3D7_12_v3:1035261-1038155,0.484674777602252
Pf3D7_12_v3:1039410-1043915,-1.5148014327564652
Pf3D7_12_v3:1045995-1049831,-0.977363919898987
Pf3D7_12_v3:1050280-1052400,
Pf3D7_12_v3:1053296-1056282,-0.9218509500297025
Pf3D7_12_v3:1067470-1071309,-0.8552866560109635
Pf3D7_12_v3:1072459-1076976,-1.604728269033201
Pf3D7_12_v3:1077868-1078776,
Pf3D7_12_v3:1081198-1083108,-0.9104065830722196
Pf3D7_12_v3:1085387-1087264,
Pf3D7_12_v3:1088536-1090023,-1.4270863381290122
Pf3D7_12_v3:1093543-1095771,
Pf3D7_12_v3:1098129-1104223,0.8266757411874222
Pf3D7_12_v3:1105251-1108739,-1.3983230133300009
Pf3D7_12_v3:1109151-1112669,
Pf3D7_12_v3:1114025-1121093,-0.6899269187722828
Pf3D7_12_v3:1124788-1128340,1.3434334527294147
Pf3D7_12_v3:1128939-1131686,-0.9863788241246402
Pf3D7_12_v3:1134370-1137648,-1.6441465406079392
Pf3D7_12_v3:1138608-1140302,-1.3771575968236573
Pf3D7_12_v3:1140943-1141386,
Pf3D7_12_v3:1141583-1143194,
Pf3D7_12_v3:1143660-1146116,
Pf3D7_12_v3:1148111-1151461,-1.471047719849269
Pf3D7_12_v3:1153352-1157557,-1.699156317330494
Pf3D7_12_v3:1160729-1162960,-0.39971093058028073
Pf3D7_12_v3:1165508-1169148,-0.7017915148734736
Pf3D7_12_v3:1169557-1179186,-1.784450398437446
Pf3D7_12_v3:1180670-1185483,-1.146832613877048
Pf3D7_12_v3:1186415-1191919,-0.7612179245922702
Pf3D7_12_v3:1192888-1199214,-0.9475611317468393
Pf3D7_12_v3:1204991-1207963,-0.7506991567939254
Pf3D7_12_v3:1208912-1209542,
Pf3D7_12_v3:1211788-1213563,
Pf3D7_12_v3:1214043-1217715,-0.37203648879394446
Pf3D7_12_v3:1219136-1226465,-1.32038800973792
Pf3D7_12_v3:1228063-1233005,
Pf3D7_12_v3:1233696-1241287,-1.1797494529999888
Pf3D7_12_v3:1242025-1243599,-0.9762556584083031
Pf3D7_12_v3:1253973-1255481,
Pf3D7_12_v3:1259620-1262088,-0.7653323532808901
Pf3D7_12_v3:1263661-1265593,-1.3467375339368912
Pf3D7_12_v3:1267368-1270181,
Pf3D7_12_v3:1271140-1274855,-1.4480034525835626
Pf3D7_12_v3:1278460-1279611,-1.4270863381290122
Pf3D7_12_v3:1286498-1289356,-1.7390570854477172
Pf3D7_12_v3:1290685-1297069,-0.9525190738199476
Pf3D7_12_v3:1301098-1304604,
Pf3D7_12_v3:1314696-1320170,-1.3434736869197568
Pf3D7_12_v3:1321980-1325240,-0.824547389327334
Pf3D7_12_v3:1325484-1327339,0.38034588240748723
Pf3D7_12_v3:1328311-1331371,
Pf3D7_12_v3:1337710-1338816,-0.8451403297649351
Pf3D7_12_v3:1339845-1343314,-1.4724386333492092
Pf3D7_12_v3:1346052-1350512,
Pf3D7_12_v3:1350645-1351283,
Pf3D7_12_v3:1351482-1354104,
Pf3D7_12_v3:1355317-1357728,
Pf3D7_12_v3:1360631-1370637,-1.4154218014355948
Pf3D7_12_v3:1375346-1379587,-0.8580752670752516
Pf3D7_12_v3:1380094-1382378,
Pf3D7_12_v3:1385707-1402218,-1.4198575293509725
Pf3D7_12_v3:1403139-1404884,-1.5806659605251958
Pf3D7_12_v3:1407674-1411030,-1.3422127964456305
Pf3D7_12_v3:1414414-1426104,-0.5246194213132295
Pf3D7_12_v3:1433820-1435995,-0.017176255647924243
Pf3D7_12_v3:1436790-1439349,
Pf3D7_12_v3:1439896-1441050,
Pf3D7_12_v3:1441736-1445128,-1.6969151742092592
Pf3D7_12_v3:1446375-1450335,0.5227221308153824
Pf3D7_12_v3:1452606-1457227,
Pf3D7_12_v3:1459834-1461486,
Pf3D7_12_v3:1464219-1467572,-1.034315095336776
Pf3D7_12_v3:1470713-1475701,-1.1845831912557419
Pf3D7_12_v3:1476529-1480014,-1.3972991137230097
Pf3D7_12_v3:1481002-1482942,
Pf3D7_12_v3:1484306-1485911,-0.16326154099309154
Pf3D7_12_v3:1487084-1488691,
Pf3D7_12_v3:1489319-1497065,-0.5978914388100915
Pf3D7_12_v3:1497687-1501411,0.20855475338131363
Pf3D7_12_v3:1502836-1504068,
Pf3D7_12_v3:1506932-1508269,
Pf3D7_12_v3:1512200-1516516,-0.5323033407575584
Pf3D7_12_v3:1522463-1524632,
Pf3D7_12_v3:1525407-1526216,
Pf3D7_12_v3:1529821-1531347,-1.1190825887258824
Pf3D7_12_v3:1532248-1534077,-1.0321023252255748
Pf3D7_12_v3:1534519-1535879,
Pf3D7_12_v3:1538138-1540408,
Pf3D7_12_v3:1540766-1549144,-1.6309929450508223
Pf3D7_12_v3:1550324-1556071,-1.4603933613659297
Pf3D7_12_v3:1558909-1560623,-1.0518310960631736
Pf3D7_12_v3:1561534-1566579,-1.0725470518179057
Pf3D7_12_v3:1568605-1570569,
Pf3D7_12_v3:1577181-1580747,-1.6402022568256645
Pf3D7_12_v3:1583909-1584595,
Pf3D7_12_v3:1586261-1587466,-1.4214231909777841
Pf3D7_12_v3:1589169-1592072,-1.3411351261082498
Pf3D7_12_v3:1592402-1593632,
Pf3D7_12_v3:1594826-1600526,-1.0107099371763821
Pf3D7_12_v3:1610363-1612741,
Pf3D7_12_v3:1615323-1616852,
Pf3D7_12_v3:1621237-1623705,-0.8242353937961235
Pf3D7_12_v3:1634695-1642428,-1.9025188822128514
Pf3D7_12_v3:1645219-1645836,
Pf3D7_12_v3:1648667-1651687,-1.1235404899603336
Pf3D7_12_v3:1652936-1653844,-0.9303076453810882
Pf3D7_12_v3:1655487-1658129,-0.7278299526329427
Pf3D7_12_v3:1660451-1677754,-1.0923082166283806
Pf3D7_12_v3:1678438-1681536,-1.1379579346040887
Pf3D7_12_v3:1682835-1684460,-1.3821639838927386
Pf3D7_12_v3:1746444-1747993,-0.13584745850884222
Pf3D7_12_v3:1748873-1756237,-1.8743849482945822
Pf3D7_12_v3:1757517-1759199,-1.3456292724462076
Pf3D7_12_v3:1760416-1766391,-1.8298651233786931
Pf3D7_12_v3:1771996-1773258,-1.191025673335606
Pf3D7_12_v3:1774901-1776582,
Pf3D7_12_v3:1780012-1782648,-1.5606970843814492
Pf3D7_12_v3:1787236-1788831,-0.5442698577942565
Pf3D7_12_v3:1791156-1793075,-1.1886682380020919
Pf3D7_12_v3:1795845-1797860,
Pf3D7_12_v3:1798643-1799788,-0.5644603428005882
Pf3D7_12_v3:1800562-1802310,-1.5952376894562397
Pf3D7_12_v3:1805380-1807356,
Pf3D7_12_v3:1813507-1814235,
Pf3D7_12_v3:1818738-1820069,0.19506045966090946
Pf3D7_12_v3:1829660-1831057,
Pf3D7_12_v3:1831484-1832949,
Pf3D7_12_v3:1834064-1840736,-0.12221832507831261
Pf3D7_12_v3:1842399-1845651,-0.7207935262266363
Pf3D7_12_v3:1847677-1852156,-1.2242143854754703
Pf3D7_12_v3:1852844-1855681,-1.1079230325880878
Pf3D7_12_v3:1859656-1863846,0.553319672337228
Pf3D7_12_v3:1864229-1866661,0.6737181362820169
Pf3D7_12_v3:1873194-1875287,
Pf3D7_12_v3:1877039-1880041,-0.9426980490365692
Pf3D7_12_v3:1883469-1887681,-1.641134332982316
Pf3D7_12_v3:1888250-1892698,-0.8840813600713724
Pf3D7_12_v3:1894942-1895967,
Pf3D7_12_v3:1896891-1899837,
Pf3D7_12_v3:1900249-1905066,-1.6900184386620214
Pf3D7_12_v3:1908149-1909764,-1.6961198373368338
Pf3D7_12_v3:1910963-1911898,
Pf3D7_12_v3:1912457-1914595,-0.05267518686273692
Pf3D7_12_v3:1915749-1917798,
Pf3D7_12_v3:1925642-1929438,-0.8498527858703423
Pf3D7_12_v3:1933761-1935467,
Pf3D7_12_v3:1943358-1945803,
Pf3D7_12_v3:1946914-1948733,
Pf3D7_12_v3:1950989-1951513,
Pf3D7_12_v3:1952568-1954624,-1.027903163824875
Pf3D7_12_v3:1955124-1956038,
Pf3D7_12_v3:1959612-1962341,-0.5671448450754497
Pf3D7_12_v3:1962774-1964258,-1.0598984688710142
Pf3D7_12_v3:1964862-1966025,
Pf3D7_12_v3:1968163-1971074,
Pf3D7_12_v3:1973584-1974246,
Pf3D7_12_v3:1975172-1976437,-1.0304918008157424
Pf3D7_12_v3:1977865-1978938,-1.103788145561878
Pf3D7_12_v3:1981906-1982763,
Pf3D7_12_v3:1983480-1984349,
Pf3D7_12_v3:1988237-1990745,-1.345116082898639
Pf3D7_12_v3:1994775-2000744,-1.5207984361759488
Pf3D7_12_v3:2001987-2002271,
Pf3D7_12_v3:2002723-2004030,
Pf3D7_12_v3:2005175-2007193,-1.4454169128251306
Pf3D7_12_v3:2008194-2009708,
Pf3D7_12_v3:2010428-2011101,
Pf3D7_12_v3:2012643-2015726,
Pf3D7_12_v3:2017364-2018469,
Pf3D7_12_v3:2018995-2022007,
Pf3D7_12_v3:2030004-2039852,-0.7232257318536602
Pf3D7_12_v3:2041293-2043212,
Pf3D7_12_v3:2045070-2054429,-1.1339953736679687
Pf3D7_12_v3:2059108-2063227,
Pf3D7_12_v3:2067400-2069370,-0.7515033416261018
Pf3D7_12_v3:2071602-2073641,-1.3182180565033341
Pf3D7_12_v3:2077718-2082887,-1.0474751151342467
Pf3D7_12_v3:2083353-2084318,
Pf3D7_12_v3:2089484-2090220,
Pf3D7_12_v3:2092087-2094231,-0.7664406147715742
Pf3D7_12_v3:2097436-2098845,
Pf3D7_12_v3:2099852-2101969,-1.3596865385711892
Pf3D7_12_v3:2103117-2105255,
Pf3D7_12_v3:2106216-2108293,
Pf3D7_12_v3:2108960-2110927,-1.3155430159477857
Pf3D7_12_v3:2114628-2122487,-0.9516496220744464
Pf3D7_12_v3:2125435-2126571,
Pf3D7_12_v3:2145266-2146616,
Pf3D7_12_v3:2150554-2151915,
Pf3D7_12_v3:2154618-2156124,-0.6015831565466045
Pf3D7_12_v3:2159573-2161615,
Pf3D7_13_v3:109695-110268,
Pf3D7_13_v3:112792-113815,
Pf3D7_13_v3:121636-122289,
Pf3D7_13_v3:123726-124415,
Pf3D7_13_v3:126611-127141,
Pf3D7_13_v3:129717-131086,
Pf3D7_13_v3:131849-140594,-1.8295063492214685
Pf3D7_13_v3:145174-150198,0.42549931492169135
Pf3D7_13_v3:154992-157394,1.5590672006143578
Pf3D7_13_v3:159024-159915,0.8891399797805905
Pf3D7_13_v3:160488-161660,
Pf3D7_13_v3:162917-163879,-0.8503883431859958
Pf3D7_13_v3:165013-168081,-0.3735535882639314
Pf3D7_13_v3:169874-175789,-0.7743026931821338
Pf3D7_13_v3:180549-184517,-0.8637799916058071
Pf3D7_13_v3:184845-212660,-1.3859472128807104
Pf3D7_13_v3:215291-216331,
Pf3D7_13_v3:216652-220029,-1.644939804996355
Pf3D7_13_v3:221816-224720,-1.1036378763035481
Pf3D7_13_v3:226669-228873,
Pf3D7_13_v3:231083-231724,
Pf3D7_13_v3:237361-241233,-1.682058778156027
Pf3D7_13_v3:241657-243192,
Pf3D7_13_v3:247312-251751,-1.6749320641622265
Pf3D7_13_v3:252526-253788,-1.2654786688650281
Pf3D7_13_v3:255130-256116,
Pf3D7_13_v3:256430-267182,-1.1266680344379698
Pf3D7_13_v3:268785-270737,-1.6426036292565185
Pf3D7_13_v3:271411-273726,-1.4259780766383283
Pf3D7_13_v3:274073-275200,
Pf3D7_13_v3:277139-277729,
Pf3D7_13_v3:279990-281701,
Pf3D7_13_v3:283475-287500,0.24936592251741965
Pf3D7_13_v3:289564-291000,
Pf3D7_13_v3:293442-296607,-1.528472026966827
Pf3D7_13_v3:297178-298359,
Pf3D7_13_v3:300988-313929,-1.2676611405441327
Pf3D7_13_v3:315042-316784,-0.8311660403707825
Pf3D7_13_v3:320815-322017,
Pf3D7_13_v3:323472-325032,-0.7400540812627502
Pf3D7_13_v3:327893-330928,-0.8249261840346299
Pf3D7_13_v3:331558-332526,
Pf3D7_13_v3:333597-335489,-0.8124200788607697
Pf3D7_13_v3:335852-337263,-0.6864138380772158
Pf3D7_13_v3:338189-338455,
Pf3D7_13_v3:339927-341888,-0.9595086300785157
Pf3D7_13_v3:344525-348232,-1.6562104437899292
Pf3D7_13_v3:348743-350788,-1.097076492469022
Pf3D7_13_v3:351840-354818,
Pf3D7_13_v3:356709-359201,-1.4582347417798835
Pf3D7_13_v3:360169-360627,
Pf3D7_13_v3:361166-368495,-1.700487425290939
Pf3D7_13_v3:372260-372646,
Pf3D7_13_v3:373487-392072,-1.0558372020918043
Pf3D7_13_v3:393857-394936,
Pf3D7_13_v3:396734-400951,-1.362785729291023
Pf3D7_13_v3:401577-403400,-0.4258232992681253
Pf3D7_13_v3:403788-406703,0.35687437468216765
Pf3D7_13_v3:408580-412101,-1.5995420388392811
Pf3D7_13_v3:418820-420121,
Pf3D7_13_v3:427457-429643,-1.4270863381290122
Pf3D7_13_v3:431892-435875,-0.9640487782347416
Pf3D7_13_v3:436676-437305,
Pf3D7_13_v3:438510-439376,-0.8062295839421081
Pf3D7_13_v3:440265-445283,-1.4550696011049513
Pf3D7_13_v3:445611-446658,-0.3919550434675901
Pf3D7_13_v3:447424-448101,
Pf3D7_13_v3:448907-449668,
Pf3D7_13_v3:450398-453415,-0.6337495418234407
Pf3D7_13_v3:454061-454636,
Pf3D7_13_v3:458961-462368,-1.649000759814891
Pf3D7_13_v3:463385-464002,-1.1656816837192594
Pf3D7_13_v3:470595-475002,-0.668291043856626
Pf3D7_13_v3:476223-477134,
Pf3D7_13_v3:479353-480840,-1.3812177408193715
Pf3D7_13_v3:481499-483082,
Pf3D7_13_v3:484205-485463,
Pf3D7_13_v3:489927-491609,
Pf3D7_13_v3:497534-498013,
Pf3D7_13_v3:501790-505047,
Pf3D7_13_v3:507900-509735,
Pf3D7_13_v3:511396-512607,-0.5476975002674878
Pf3D7_13_v3:513068-517326,-1.3456292724462076
Pf3D7_13_v3:519599-520441,
Pf3D7_13_v3:521050-524436,-0.4241926859044003
Pf3D7_13_v3:525028-525219,0.5011900772620108
Pf3D7_13_v3:529976-531265,0.24776065507264308
Pf3D7_13_v3:532270-533958,
Pf3D7_13_v3:536702-544523,-1.9930830278237095
Pf3D7_13_v3:548586-552841,-0.9669362671063143
Pf3D7_13_v3:556285-565251,-0.06951436011557557
Pf3D7_13_v3:566236-568233,
Pf3D7_13_v3:569840-572332,-1.3467375339368912
Pf3D7_13_v3:573169-578479,-0.9266823628241618
Pf3D7_13_v3:579526-585615,-0.951586869023023
Pf3D7_13_v3:588800-599198,-1.6690412561882195
Pf3D7_13_v3:600666-601868,
Pf3D7_13_v3:602983-606600,-1.5818358483722268
Pf3D7_13_v3:607794-610052,-1.6632608902516446
Pf3D7_13_v3:611332-618888,-1.8846793227076946
Pf3D7_13_v3:619131-620525,
Pf3D7_13_v3:621387-621876,
Pf3D7_13_v3:622691-623715,
Pf3D7_13_v3:624785-626011,
Pf3D7_13_v3:626481-628675,
Pf3D7_13_v3:629766-630444,
Pf3D7_13_v3:636812-637612,
Pf3D7_13_v3:639681-642890,-1.17128474476253
Pf3D7_13_v3:644714-646392,-1.0311279899713424
Pf3D7_13_v3:658595-659545,
Pf3D7_13_v3:660018-661262,
Pf3D7_13_v3:663741-667929,-0.4643875828852441
Pf3D7_13_v3:673717-678522,-1.4619126967398675
Pf3D7_13_v3:683084-684476,
Pf3D7_13_v3:685951-688671,
Pf3D7_13_v3:691014-694125,
Pf3D7_13_v3:695732-697985,
Pf3D7_13_v3:698218-699922,
Pf3D7_13_v3:701047-703923,-0.3215120082728879
Pf3D7_13_v3:711944-714961,0.5564768159289226
Pf3D7_13_v3:721961-729979,-0.5317875000266932
Pf3D7_13_v3:733245-733862,
Pf3D7_13_v3:734604-734873,
Pf3D7_13_v3:735538-738068,-0.47804921137654155
Pf3D7_13_v3:741926-744850,-1.1844542140878827
Pf3D7_13_v3:748387-748971,
Pf3D7_13_v3:753910-759432,-1.0267752731575985
Pf3D7_13_v3:760326-764139,-1.4545328602747587
Pf3D7_13_v3:766140-767770,
Pf3D7_13_v3:768049-769650,-1.192865405373217
Pf3D7_13_v3:770646-772895,
Pf3D7_13_v3:774790-776745,
Pf3D7_13_v3:779934-781679,-0.0043432904411931875
Pf3D7_13_v3:784110-786992,-0.2694444777031506
Pf3D7_13_v3:789437-791848,-1.340121925551
Pf3D7_13_v3:792381-794987,-1.7016580986230874
Pf3D7_13_v3:795939-798353,-0.9944235555196953
Pf3D7_13_v3:801712-806029,-1.2377356657302645
Pf3D7_13_v3:810187-815088,-1.7496558569827376
Pf3D7_13_v3:815822-818398,-1.179293360208812
Pf3D7_13_v3:822078-826547,-0.7810872155985619
Pf3D7_13_v3:829534-833310,-0.7717325798494613
Pf3D7_13_v3:836563-838446,-1.1856033442490999
Pf3D7_13_v3:838848-840965,-1.4270863381290122
Pf3D7_13_v3:841671-842750,
Pf3D7_13_v3:843639-845111,
Pf3D7_13_v3:849662-853990,0.534327634761381
Pf3D7_13_v3:854932-856463,-1.341260335210967
Pf3D7_13_v3:859299-861347,
Pf3D7_13_v3:861442-872332,-0.8708250706809672
Pf3D7_13_v3:876221-886264,-0.3631355426976451
Pf3D7_13_v3:887271-889699,
Pf3D7_13_v3:890106-894782,0.01562626361931514
Pf3D7_13_v3:897716-901044,
Pf3D7_13_v3:902383-905166,-1.026794902334191
Pf3D7_13_v3:908503-909639,
Pf3D7_13_v3:916360-918594,0.05624799984186225
Pf3D7_13_v3:920971-929449,-0.9364806108148483
Pf3D7_13_v3:931314-943825,-1.363523841349029
Pf3D7_13_v3:944275-949285,-1.057408881702108
Pf3D7_13_v3:951155-952479,
Pf3D7_13_v3:953154-955789,-1.0342699620786437
Pf3D7_13_v3:955957-957495,
Pf3D7_13_v3:960166-960646,
Pf3D7_13_v3:961213-963561,
Pf3D7_13_v3:963661-964690,
Pf3D7_13_v3:970278-971336,
Pf3D7_13_v3:971847-973036,
Pf3D7_13_v3:975403-977175,
Pf3D7_13_v3:982611-983801,
Pf3D7_13_v3:984596-988657,0.0013663673548761507
Pf3D7_13_v3:990899-995278,-1.7835852968389174
Pf3D7_13_v3:1000100-1001882,-1.1153597155242139
Pf3D7_13_v3:1002748-1019303,-1.8650313433075592
Pf3D7_13_v3:1021509-1022537,
Pf3D7_13_v3:1023260-1027743,-1.5259393427522088
Pf3D7_13_v3:1028492-1033629,-1.3897671012291877
Pf3D7_13_v3:1034900-1035637,
Pf3D7_13_v3:1036543-1038531,-1.0349392170403284
Pf3D7_13_v3:1041157-1042107,
Pf3D7_13_v3:1047848-1049359,
Pf3D7_13_v3:1052751-1063310,-0.7243899825921055
Pf3D7_13_v3:1063944-1066411,
Pf3D7_13_v3:1067097-1067685,
Pf3D7_13_v3:1071146-1075747,-1.6434657365872916
Pf3D7_13_v3:1076161-1084587,-0.8040848774968076
Pf3D7_13_v3:1095553-1098464,
Pf3D7_13_v3:1099489-1105836,-1.7033092188709185
Pf3D7_13_v3:1107875-1122540,-1.8539921599341154
Pf3D7_13_v3:1125280-1126908,
Pf3D7_13_v3:1129363-1133046,-0.41313681138331626
Pf3D7_13_v3:1134070-1138040,-0.36923674196719547
Pf3D7_13_v3:1145719-1151106,-0.32740950372861877
Pf3D7_13_v3:1152603-1153511,-1.2598642069830792
Pf3D7_13_v3:1155022-1157905,-1.2643704073743443
Pf3D7_13_v3:1162620-1164302,
Pf3D7_13_v3:1165307-1166558,
Pf3D7_13_v3:1174191-1180832,-0.9386060560324133
Pf3D7_13_v3:1186619-1195201,-0.505440108117449
Pf3D7_13_v3:1196229-1197509,
Pf3D7_13_v3:1200840-1202342,-1.2664041179909618
Pf3D7_13_v3:1204186-1207200,
Pf3D7_13_v3:1209744-1211772,
Pf3D7_13_v3:1214907-1215728,
Pf3D7_13_v3:1215925-1217118,
Pf3D7_13_v3:1217917-1225535,-1.4774181071351726
Pf3D7_13_v3:1227372-1234418,-1.6379697221980414
Pf3D7_13_v3:1237200-1238429,
Pf3D7_13_v3:1239486-1241234,-0.1547357277930539
Pf3D7_13_v3:1243172-1246344,-1.1856033442490999
Pf3D7_13_v3:1252059-1257973,-1.3266719898936457
Pf3D7_13_v3:1258956-1259861,-1.1004771504202744
Pf3D7_13_v3:1261345-1262943,
Pf3D7_13_v3:1265137-1268763,-1.3151819319222189
Pf3D7_13_v3:1269311-1271434,-1.512959064765544
Pf3D7_13_v3:1275104-1275899,
Pf3D7_13_v3:1276089-1278373,
Pf3D7_13_v3:1279800-1281285,
Pf3D7_13_v3:1284988-1287165,
Pf3D7_13_v3:1287891-1289408,
Pf3D7_13_v3:1290118-1292954,-0.8691253894093199
Pf3D7_13_v3:1294615-1296966,
