"Gene ID","source_id","Organism","Ortholog count","Paralog count","Ortholog Group","Genomic Location (Gene)"
"PF3D7_0205700","PF3D7_0205700.1","Plasmodium falciparum 3D7","62","0","OG6_533294","Pf3D7_02_v3:230,768..232,631(+)"
"PF3D7_0205700","PF3D7_0205700.2","Plasmodium falciparum 3D7","62","0","OG6_533294","Pf3D7_02_v3:230,768..232,631(+)"
"PF3D7_0205800","PF3D7_0205800.1","Plasmodium falciparum 3D7","60","0","OG6_110240","Pf3D7_02_v3:232,642..233,918(-)"
"PF3D7_0205900","PF3D7_0205900.1","Plasmodium falciparum 3D7","60","0","OG6_101799","Pf3D7_02_v3:234,461..239,124(+)"
"PF3D7_0206000","PF3D7_0206000.1","Plasmodium falciparum 3D7","60","0","OG6_101242","Pf3D7_02_v3:239,146..244,604(-)"
"PF3D7_0206100","PF3D7_0206100.1","Plasmodium falciparum 3D7","61","0","OG6_101206","Pf3D7_02_v3:244,645..248,513(+)"
"PF3D7_0206200","PF3D7_0206200.1","Plasmodium falciparum 3D7","60","0","OG6_107635","Pf3D7_02_v3:248,880..251,521(+)"
"PF3D7_0206500","PF3D7_0206500.1","Plasmodium falciparum 3D7","2","0","OG6_533734","Pf3D7_02_v3:262,727..268,003(-)"
"PF3D7_0206600","PF3D7_0206600.1","Plasmodium falciparum 3D7","60","0","OG6_101491","Pf3D7_02_v3:268,187..270,646(-)"
"PF3D7_0206700","PF3D7_0206700.1","Plasmodium falciparum 3D7","61","0","OG6_100666","Pf3D7_02_v3:271,374..274,711(+)"
"PF3D7_0206800","PF3D7_0206800.1","Plasmodium falciparum 3D7","23","0","OG6_533596","Pf3D7_02_v3:271,576..274,917(-)"
"PF3D7_0206900","PF3D7_0206900.1","Plasmodium falciparum 3D7","47","0","OG6_532523","Pf3D7_02_v3:274,946..276,712(-)"
"PF3D7_0206900","PF3D7_0206900.2","Plasmodium falciparum 3D7","47","0","OG6_532523","Pf3D7_02_v3:274,946..276,712(-)"
"PF3D7_0207000","PF3D7_0207000.1","Plasmodium falciparum 3D7","38","0","OG6_532334","Pf3D7_02_v3:276,725..279,258(-)"
"PF3D7_0207100","PF3D7_0207100.1","Plasmodium falciparum 3D7","56","0","OG6_170897","Pf3D7_02_v3:281,275..287,696(+)"
"PF3D7_0207200","PF3D7_0207200.1","Plasmodium falciparum 3D7","61","0","OG6_101909","Pf3D7_02_v3:287,423..288,941(-)"
"PF3D7_0207300","PF3D7_0207300.1","Plasmodium falciparum 3D7","488","8","OG6_126098","Pf3D7_02_v3:290,168..292,703(-)"
"PF3D7_0207400","PF3D7_0207400.1","Plasmodium falciparum 3D7","488","8","OG6_126098","Pf3D7_02_v3:293,896..297,980(-)"
"PF3D7_0207500","PF3D7_0207500.1","Plasmodium falciparum 3D7","488","8","OG6_126098","Pf3D7_02_v3:298,380..302,820(-)"
"PF3D7_0207600","PF3D7_0207600.1","Plasmodium falciparum 3D7","488","8","OG6_126098","Pf3D7_02_v3:303,409..307,376(-)"
"PF3D7_0207700","PF3D7_0207700.1","Plasmodium falciparum 3D7","488","8","OG6_126098","Pf3D7_02_v3:308,628..312,348(-)"
"PF3D7_0207800","PF3D7_0207800.1","Plasmodium falciparum 3D7","488","8","OG6_126098","Pf3D7_02_v3:312,990..316,944(-)"
"PF3D7_0207900","PF3D7_0207900.1","Plasmodium falciparum 3D7","488","8","OG6_126098","Pf3D7_02_v3:317,422..321,552(-)"
"PF3D7_0208000","PF3D7_0208000.1","Plasmodium falciparum 3D7","488","8","OG6_126098","Pf3D7_02_v3:322,329..326,390(-)"
"PF3D7_0208100","PF3D7_0208100.1","Plasmodium falciparum 3D7","64","0","OG6_104702","Pf3D7_02_v3:327,442..335,433(+)"
"PF3D7_0208200","PF3D7_0208200.1","Plasmodium falciparum 3D7","61","0","OG6_102159","Pf3D7_02_v3:335,421..337,000(-)"
"PF3D7_0208300","PF3D7_0208300.1","Plasmodium falciparum 3D7","49","0","OG6_138488","Pf3D7_02_v3:337,310..343,223(+)"
"PF3D7_0208400","PF3D7_0208400.1","Plasmodium falciparum 3D7","39","0","OG6_100295","Pf3D7_02_v3:342,081..351,139(-)"
"PF3D7_0208500","PF3D7_0208500.1","Plasmodium falciparum 3D7","60","0","OG6_100820","Pf3D7_02_v3:351,650..354,043(+)"
"PF3D7_0208600","PF3D7_0208600.1","Plasmodium falciparum 3D7","122","1","OG6_101101","Pf3D7_02_v3:354,341..356,448(+)"
"PF3D7_0208700","PF3D7_0208700.1","Plasmodium falciparum 3D7","62","0","OG6_103646","Pf3D7_02_v3:356,196..358,035(-)"
"PF3D7_0208800","PF3D7_0208800.1","Plasmodium falciparum 3D7","61","0","OG6_533623","Pf3D7_02_v3:358,084..360,086(+)"
"PF3D7_0208900","PF3D7_0208900.1","Plasmodium falciparum 3D7","250","3","OG6_160720","Pf3D7_02_v3:360,828..368,354(+)"
"PF3D7_0209000","PF3D7_0209000.1","Plasmodium falciparum 3D7","61","0","OG6_532801","Pf3D7_02_v3:369,351..380,156(+)"
"PF3D7_0209100","PF3D7_0209100.1","Plasmodium falciparum 3D7","60","0","OG6_144769","Pf3D7_02_v3:380,935..384,245(-)"
"PF3D7_0209200","PF3D7_0209200.1","Plasmodium falciparum 3D7","64","0","OG6_102545","Pf3D7_02_v3:384,529..386,885(-)"
"PF3D7_0209300","PF3D7_0209300.1","Plasmodium falciparum 3D7","57","0","OG6_105913","Pf3D7_02_v3:386,930..388,236(+)"
"PF3D7_0209400","PF3D7_0209400.1","Plasmodium falciparum 3D7","62","0","OG6_102304","Pf3D7_02_v3:388,216..391,107(-)"
"PF3D7_0209500","PF3D7_0209500.1","Plasmodium falciparum 3D7","43","0","OG6_532851","Pf3D7_02_v3:391,238..392,887(-)"
"PF3D7_0209600","PF3D7_0209600.1","Plasmodium falciparum 3D7","60","0","OG6_117850","Pf3D7_02_v3:393,969..399,286(-)"
"PF3D7_0209700","PF3D7_0209700.1","Plasmodium falciparum 3D7","44","0","OG6_145182","Pf3D7_02_v3:400,078..402,755(-)"
"PF3D7_0209800","PF3D7_0209800.1","Plasmodium falciparum 3D7","61","0","OG6_101150","Pf3D7_02_v3:403,095..406,706(-)"
"PF3D7_0210000","PF3D7_0210000.1","Plasmodium falciparum 3D7","59","0","OG6_101625","Pf3D7_02_v3:409,983..411,199(+)"
"PF3D7_0210100","PF3D7_0210100.1","Plasmodium falciparum 3D7","61","0","OG6_100717","Pf3D7_02_v3:411,419..412,963(+)"
"PF3D7_0210100","PF3D7_0210100.2","Plasmodium falciparum 3D7","61","0","OG6_100717","Pf3D7_02_v3:411,419..412,963(+)"
"PF3D7_0210200","PF3D7_0210200.1","Plasmodium falciparum 3D7","48","0","OG6_532595","Pf3D7_02_v3:412,948..421,861(-)"
"PF3D7_0210300","PF3D7_0210300.1","Plasmodium falciparum 3D7","125","1","OG6_105412","Pf3D7_02_v3:422,574..425,116(-)"
"PF3D7_0210400","PF3D7_0210400.1","Plasmodium falciparum 3D7","58","0","OG6_103648","Pf3D7_02_v3:425,599..427,108(+)"
"PF3D7_0210500","PF3D7_0210500.1","Plasmodium falciparum 3D7","55","0","OG6_532866","Pf3D7_02_v3:427,161..431,611(+)"
"PF3D7_0210600","PF3D7_0210600.1","Plasmodium falciparum 3D7","117","1","OG6_120245","Pf3D7_02_v3:431,716..434,231(-)"
"PF3D7_0210700","PF3D7_0210700.1","Plasmodium falciparum 3D7","119","1","OG6_100497","Pf3D7_02_v3:435,985..437,173(+)"
"PF3D7_0210800","PF3D7_0210800.1","Plasmodium falciparum 3D7","59","0","OG6_533710","Pf3D7_02_v3:437,342..439,708(-)"
"PF3D7_0210900","PF3D7_0210900.1","Plasmodium falciparum 3D7","57","0","OG6_532396","Pf3D7_02_v3:441,381..443,570(-)"
"PF3D7_0211100","PF3D7_0211100.1","Plasmodium falciparum 3D7","59","0","OG6_533160","Pf3D7_02_v3:451,526..455,367(+)"
"PF3D7_0211200","PF3D7_0211200.1","Plasmodium falciparum 3D7","59","0","OG6_171408","Pf3D7_02_v3:455,265..456,900(-)"
"PF3D7_0211300","PF3D7_0211300.1","Plasmodium falciparum 3D7","56","0","OG6_138000","Pf3D7_02_v3:456,907..458,616(-)"
"PF3D7_0211400","PF3D7_0211400.1","Plasmodium falciparum 3D7","59","0","OG6_105131","Pf3D7_02_v3:458,932..461,640(-)"
"PF3D7_0211500","PF3D7_0211500.1","Plasmodium falciparum 3D7","63","0","OG6_131042","Pf3D7_02_v3:463,147..467,352(+)"
"PF3D7_0211600","PF3D7_0211600.1","Plasmodium falciparum 3D7","58","0","OG6_102531","Pf3D7_02_v3:467,682..468,518(+)"
"PF3D7_0211700","PF3D7_0211700.1","Plasmodium falciparum 3D7","50","0","OG6_105153","Pf3D7_02_v3:469,408..474,167(+)"
"PF3D7_0211800","PF3D7_0211800.1","Plasmodium falciparum 3D7","122","1","OG6_101288","Pf3D7_02_v3:475,109..477,618(+)"
"PF3D7_0211900","PF3D7_0211900.1","Plasmodium falciparum 3D7","59","0","OG6_134004","Pf3D7_02_v3:477,189..479,816(-)"
"PF3D7_0212000","PF3D7_0212000.1","Plasmodium falciparum 3D7","62","0","OG6_104078","Pf3D7_02_v3:479,683..481,854(+)"
"PF3D7_0212100","PF3D7_0212100.1","Plasmodium falciparum 3D7","2","0","OG6_533439","Pf3D7_02_v3:483,322..489,702(+)"
"PF3D7_0212200","PF3D7_0212200.1","Plasmodium falciparum 3D7","120","1","OG6_100766","Pf3D7_02_v3:489,203..491,256(-)"
"PF3D7_0212300","PF3D7_0212300.1","Plasmodium falciparum 3D7","61","0","OG6_100994","Pf3D7_02_v3:491,640..495,105(+)"
"PF3D7_0212400","PF3D7_0212400.1","Plasmodium falciparum 3D7","61","0","OG6_533473","Pf3D7_02_v3:494,337..507,898(-)"
"PF3D7_0212500","PF3D7_0212500.1","Plasmodium falciparum 3D7","52","0","OG6_533497","Pf3D7_02_v3:508,665..521,769(+)"
"PF3D7_0212600","PF3D7_0212600.1","Plasmodium falciparum 3D7","61","0","OG6_179325","Pf3D7_02_v3:522,339..524,405(+)"
"PF3D7_0212700","PF3D7_0212700.1","Plasmodium falciparum 3D7","61","0","OG6_533042","Pf3D7_02_v3:524,470..526,067(-)"
"PF3D7_0212800","PF3D7_0212800.1","Plasmodium falciparum 3D7","54","0","OG6_533426","Pf3D7_02_v3:526,387..531,923(+)"
"PF3D7_0212900","PF3D7_0212900.1","Plasmodium falciparum 3D7","64","0","OG6_108194","Pf3D7_02_v3:532,001..534,657(+)"
"PF3D7_0213000","PF3D7_0213000.1","Plasmodium falciparum 3D7","62","0","OG6_146145","Pf3D7_02_v3:534,659..536,945(+)"
"PF3D7_0213100","PF3D7_0213100.1","Plasmodium falciparum 3D7","186","3","OG6_100302","Pf3D7_02_v3:537,390..540,199(+)"
"PF3D7_0213200","PF3D7_0213200.1","Plasmodium falciparum 3D7","109","1","OG6_125519","Pf3D7_02_v3:539,809..541,065(-)"
"PF3D7_0213300","PF3D7_0213300.1","Plasmodium falciparum 3D7","109","1","OG6_125519","Pf3D7_02_v3:541,071..542,094(-)"
"PF3D7_0213400","PF3D7_0213400.1","Plasmodium falciparum 3D7","61","0","OG6_132854","Pf3D7_02_v3:540,403..543,807(+)"
"PF3D7_0213500","PF3D7_0213500.1","Plasmodium falciparum 3D7","58","0","OG6_115977","Pf3D7_02_v3:543,700..546,217(-)"
"PF3D7_0213600","PF3D7_0213600.1","Plasmodium falciparum 3D7","51","0","OG6_532415","Pf3D7_02_v3:546,482..555,294(-)"
"PF3D7_0213700","PF3D7_0213700.1","Plasmodium falciparum 3D7","62","0","OG6_104377","Pf3D7_02_v3:556,774..558,250(+)"
"PF3D7_0213800","PF3D7_0213800.1","Plasmodium falciparum 3D7","56","0","OG6_158724","Pf3D7_02_v3:558,585..560,594(+)"
"PF3D7_0213900","PF3D7_0213900.1","Plasmodium falciparum 3D7","67","0","OG6_126967","Pf3D7_02_v3:560,872..565,395(-)"
"PF3D7_0214000","PF3D7_0214000.1","Plasmodium falciparum 3D7","61","0","OG6_102087","Pf3D7_02_v3:565,669..568,518(+)"
"PF3D7_0214100","PF3D7_0214100.1","Plasmodium falciparum 3D7","62","0","OG6_101250","Pf3D7_02_v3:568,246..573,893(-)"
"PF3D7_0214200","PF3D7_0214200.1","Plasmodium falciparum 3D7","60","0","OG6_101118","Pf3D7_02_v3:574,898..576,521(-)"
"PF3D7_0214300","PF3D7_0214300.1","Plasmodium falciparum 3D7","51","0","OG6_123204","Pf3D7_02_v3:577,433..586,702(+)"
"PF3D7_0214400","PF3D7_0214400.1","Plasmodium falciparum 3D7","60","0","OG6_132248","Pf3D7_02_v3:586,717..589,640(-)"
"PF3D7_0214500","PF3D7_0214500.1","Plasmodium falciparum 3D7","60","0","OG6_533367","Pf3D7_02_v3:590,110..591,752(+)"
"PF3D7_0214600","PF3D7_0214600.1","Plasmodium falciparum 3D7","19","0","OG6_532381","Pf3D7_02_v3:593,374..600,035(+)"
"PF3D7_0214700","PF3D7_0214700.1","Plasmodium falciparum 3D7","62","0","OG6_532815","Pf3D7_02_v3:599,425..601,740(-)"
"PF3D7_0214800","PF3D7_0214800.1","Plasmodium falciparum 3D7","29","0","OG6_532626","Pf3D7_02_v3:603,261..609,873(+)"
"PF3D7_0214900","PF3D7_0214900.1","Plasmodium falciparum 3D7","44","0","OG6_171386","Pf3D7_02_v3:609,924..616,306(+)"
"PF3D7_0215000","PF3D7_0215000.1","Plasmodium falciparum 3D7","455","10","OG6_100152","Pf3D7_02_v3:615,813..621,692(-)"
"PF3D7_0215100","PF3D7_0215100.1","Plasmodium falciparum 3D7","67","0","OG6_102038","Pf3D7_02_v3:622,029..624,953(-)"
"PF3D7_0215200","PF3D7_0215200.1","Plasmodium falciparum 3D7","61","0","OG6_106172","Pf3D7_02_v3:625,082..627,710(+)"
"PF3D7_0215300","PF3D7_0215300.1","Plasmodium falciparum 3D7","455","10","OG6_100152","Pf3D7_02_v3:628,091..632,681(-)"
"PF3D7_0215400","PF3D7_0215400.1","Plasmodium falciparum 3D7","54","0","OG6_139461","Pf3D7_02_v3:634,417..639,395(-)"
"PF3D7_0215500","PF3D7_0215500.1","Plasmodium falciparum 3D7","23","0","OG6_532498","Pf3D7_02_v3:639,847..643,411(+)"
"PF3D7_0215600","PF3D7_0215600.1","Plasmodium falciparum 3D7","231","0","OG6_130353","Pf3D7_02_v3:642,807..644,902(-)"
"PF3D7_0215700","PF3D7_0215700.1","Plasmodium falciparum 3D7","167","2","OG6_100190","Pf3D7_02_v3:645,368..650,460(+)"
"PF3D7_0215800","PF3D7_0215800.1","Plasmodium falciparum 3D7","61","0","OG6_185965","Pf3D7_02_v3:650,472..653,693(-)"
"PF3D7_0215900","PF3D7_0215900.1","Plasmodium falciparum 3D7","60","0","OG6_104274","Pf3D7_02_v3:654,918..656,840(-)"
"PF3D7_0216000","PF3D7_0216000.1","Plasmodium falciparum 3D7","62","0","OG6_101122","Pf3D7_02_v3:657,770..664,734(+)"
"PF3D7_0216100","PF3D7_0216100.1","Plasmodium falciparum 3D7","47","0","OG6_533600","Pf3D7_02_v3:664,805..668,532(-)"
"PF3D7_0216200","PF3D7_0216200.1","Plasmodium falciparum 3D7","59","0","OG6_105961","Pf3D7_02_v3:668,745..670,058(-)"
"PF3D7_0216300","PF3D7_0216300.1","Plasmodium falciparum 3D7","42","0","OG6_533753","Pf3D7_02_v3:670,210..675,095(+)"
"PF3D7_0216400","PF3D7_0216400.1","Plasmodium falciparum 3D7","62","0","OG6_101522","Pf3D7_02_v3:675,368..678,010(+)"
"PF3D7_0216500","PF3D7_0216500.1","Plasmodium falciparum 3D7","47","0","OG6_532597","Pf3D7_02_v3:678,050..685,025(+)"
"PF3D7_0216600","PF3D7_0216600.1","Plasmodium falciparum 3D7","61","0","OG6_100974","Pf3D7_02_v3:685,475..689,382(+)"
"PF3D7_0216700","PF3D7_0216700.1","Plasmodium falciparum 3D7","59","0","OG6_119383","Pf3D7_02_v3:689,543..695,989(+)"
"PF3D7_0216700","PF3D7_0216700.2","Plasmodium falciparum 3D7","59","0","OG6_119383","Pf3D7_02_v3:689,543..695,989(+)"
"PF3D7_0216800","PF3D7_0216800.1","Plasmodium falciparum 3D7","72","0","OG6_127962","Pf3D7_02_v3:695,848..699,564(-)"
"PF3D7_0216900","PF3D7_0216900.1","Plasmodium falciparum 3D7","61","0","OG6_533774","Pf3D7_02_v3:701,245..702,894(+)"
"PF3D7_0217000","PF3D7_0217000.1","Plasmodium falciparum 3D7","49","0","OG6_532952","Pf3D7_02_v3:703,060..706,862(-)"
"PF3D7_0217100","PF3D7_0217100.1","Plasmodium falciparum 3D7","63","0","OG6_100771","Pf3D7_02_v3:707,101..709,839(+)"
"PF3D7_0217200","PF3D7_0217200.1","Plasmodium falciparum 3D7","54","0","OG6_128568","Pf3D7_02_v3:709,474..715,607(-)"
"PF3D7_0217300","PF3D7_0217300.1","Plasmodium falciparum 3D7","60","0","OG6_102766","Pf3D7_02_v3:715,609..716,549(-)"
"PF3D7_0217400","PF3D7_0217400.1","Plasmodium falciparum 3D7","60","0","OG6_533332","Pf3D7_02_v3:717,227..719,177(+)"
"PF3D7_0217500","PF3D7_0217500.1","Plasmodium falciparum 3D7","60","0","OG6_114757","Pf3D7_02_v3:719,266..723,617(+)"
"PF3D7_0217600","PF3D7_0217600.1","Plasmodium falciparum 3D7","47","0","OG6_532958","Pf3D7_02_v3:723,183..730,639(-)"
"PF3D7_0217700","PF3D7_0217700.1","Plasmodium falciparum 3D7","60","0","OG6_104741","Pf3D7_02_v3:731,101..733,231(-)"
"PF3D7_0217800","PF3D7_0217800.1","Plasmodium falciparum 3D7","60","0","OG6_100814","Pf3D7_02_v3:733,477..734,855(+)"
"PF3D7_0217900","PF3D7_0217900.1","Plasmodium falciparum 3D7","63","0","OG6_102325","Pf3D7_02_v3:734,887..738,046(-)"
"PF3D7_0218000","PF3D7_0218000.1","Plasmodium falciparum 3D7","61","0","OG6_101335","Pf3D7_02_v3:738,216..740,285(+)"
"PF3D7_0218100","PF3D7_0218100.1","Plasmodium falciparum 3D7","58","0","OG6_158742","Pf3D7_02_v3:740,884..742,775(+)"
"PF3D7_0218200","PF3D7_0218200.1","Plasmodium falciparum 3D7","24","0","OG6_533292","Pf3D7_02_v3:742,842..746,913(-)"
"PF3D7_0218300","PF3D7_0218300.1","Plasmodium falciparum 3D7","61","0","OG6_102128","Pf3D7_02_v3:747,303..749,586(-)"
"PF3D7_0218400","PF3D7_0218400.1","Plasmodium falciparum 3D7","61","0","OG6_101585","Pf3D7_02_v3:749,749..751,772(-)"
"PF3D7_0218500","PF3D7_0218500.1","Plasmodium falciparum 3D7","60","0","OG6_102323","Pf3D7_02_v3:752,461..754,956(+)"
"PF3D7_0218600","PF3D7_0218600.1","Plasmodium falciparum 3D7","45","0","OG6_153994","Pf3D7_02_v3:755,057..763,428(+)"
"PF3D7_0218700","PF3D7_0218700.1","Plasmodium falciparum 3D7","59","0","OG6_102543","Pf3D7_02_v3:762,841..765,517(-)"
"PF3D7_0219100","PF3D7_0219100.1","Plasmodium falciparum 3D7","55","0","OG6_101495","Pf3D7_02_v3:769,194..771,126(+)"
"PF3D7_0219200","PF3D7_0219200.1","Plasmodium falciparum 3D7","47","0","OG6_101018","Pf3D7_02_v3:771,928..773,349(+)"
"PF3D7_0219300","PF3D7_0219300.1","Plasmodium falciparum 3D7","59","0","OG6_215317","Pf3D7_02_v3:773,171..774,191(-)"
"PF3D7_0219400","PF3D7_0219400.1","Plasmodium falciparum 3D7","60","0","OG6_103949","Pf3D7_02_v3:774,447..776,838(+)"
"PF3D7_0219500","PF3D7_0219500.1","Plasmodium falciparum 3D7","175","2","OG6_102367","Pf3D7_02_v3:776,418..778,478(-)"
"PF3D7_0219600","PF3D7_0219600.1","Plasmodium falciparum 3D7","60","0","OG6_101059","Pf3D7_02_v3:778,816..782,444(-)"
"PF3D7_0219700","PF3D7_0219700.1","Plasmodium falciparum 3D7","275","4","OG6_144691","Pf3D7_02_v3:783,271..784,917(-)"
"PF3D7_0219800","PF3D7_0219800.1","Plasmodium falciparum 3D7","32","0","OG6_533145","Pf3D7_02_v3:786,298..790,454(-)"
"PF3D7_0219900","PF3D7_0219900.1","Plasmodium falciparum 3D7","56","0","OG6_533087","Pf3D7_02_v3:790,390..792,432(+)"
"PF3D7_0220000","PF3D7_0220000.1","Plasmodium falciparum 3D7","42","0","OG6_129336","Pf3D7_02_v3:794,978..801,981(+)"
"PF3D7_0220100","PF3D7_0220100.1","Plasmodium falciparum 3D7","291","6","OG6_102152","Pf3D7_02_v3:803,384..807,811(+)"
"PF3D7_0220200","PF3D7_0220200.1","Plasmodium falciparum 3D7","29","0","OG6_532645","Pf3D7_02_v3:809,073..812,695(-)"
"PF3D7_0220300","PF3D7_0220300.1","Plasmodium falciparum 3D7","25","0","OG6_533381","Pf3D7_02_v3:812,892..815,853(-)"
"PF3D7_0220500","PF3D7_0220500.1","Plasmodium falciparum 3D7","60","1","OG6_146099","Pf3D7_02_v3:823,293..825,588(-)"
"PF3D7_0220600","PF3D7_0220600.1","Plasmodium falciparum 3D7","123","4","OG6_149546","Pf3D7_02_v3:830,123..833,035(+)"
"PF3D7_0220700","PF3D7_0220700.1","Plasmodium falciparum 3D7","123","4","OG6_149546","Pf3D7_02_v3:833,056..834,963(+)"
"PF3D7_0220800","PF3D7_0220800.1","Plasmodium falciparum 3D7","290","4","OG6_149547","Pf3D7_02_v3:838,594..844,668(+)"
"PF3D7_0221000","PF3D7_0221000.1","Plasmodium falciparum 3D7","135","3","OG6_160721","Pf3D7_02_v3:848,092..849,119(+)"
"PF3D7_0221200","PF3D7_0221200.1","Plasmodium falciparum 3D7","135","3","OG6_160721","Pf3D7_02_v3:853,607..856,315(+)"
"PF3D7_0221400","PF3D7_0221400.1","Plasmodium falciparum 3D7","871","30","OG6_109391","Pf3D7_02_v3:860,466..861,504(+)"
"PF3D7_0221700","PF3D7_0221700.1","Plasmodium falciparum 3D7","60","1","OG6_146099","Pf3D7_02_v3:868,884..871,778(-)"
"PF3D7_0221800","PF3D7_0221800.1","Plasmodium falciparum 3D7","19","0","OG6_532572","Pf3D7_02_v3:871,835..873,795(+)"
"PF3D7_0222000","PF3D7_0222000.1","Plasmodium falciparum 3D7","190","9","OG6_126097","Pf3D7_02_v3:876,984..877,832(+)"
"PF3D7_0222100","PF3D7_0222100.1","Plasmodium falciparum 3D7","209","11","OG6_122335","Pf3D7_02_v3:878,211..879,540(-)"
"PF3D7_0222200","PF3D7_0222200.1","Plasmodium falciparum 3D7","145","8","OG6_128718","Pf3D7_02_v3:881,469..882,267(-)"
"PF3D7_0222500","PF3D7_0222500.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_02_v3:889,660..890,745(+)"
"PF3D7_0222600","PF3D7_0222600.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_02_v3:892,856..894,206(+)"
"PF3D7_0222700","PF3D7_0222700.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_02_v3:896,226..897,420(+)"
"PF3D7_0222800","PF3D7_0222800.1","Plasmodium falciparum 3D7","871","30","OG6_109391","Pf3D7_02_v3:899,430..900,445(+)"
"PF3D7_0223100","PF3D7_0223100.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_02_v3:904,551..905,775(+)"
"PF3D7_0223200","PF3D7_0223200.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_02_v3:907,678..908,861(+)"
"PF3D7_0223300","PF3D7_0223300.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_02_v3:909,350..911,054(+)"
"PF3D7_0223400","PF3D7_0223400.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_02_v3:913,244..914,457(+)"
"PF3D7_0223500","PF3D7_0223500.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_02_v3:916,352..923,648(-)"
"PF3D7_0300100","PF3D7_0300100.1","Plasmodium falciparum 3D7","2211","65","OG6_104345","Pf3D7_03_v3:36,965..44,482(+)"
"PF3D7_0300200","PF3D7_0300200.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_03_v3:46,369..47,579(-)"
"PF3D7_0300400","PF3D7_0300400.1","Plasmodium falciparum 3D7","871","30","OG6_109391","Pf3D7_03_v3:52,280..53,273(-)"
"PF3D7_0300500","PF3D7_0300500.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_03_v3:55,390..56,584(-)"
"PF3D7_0300600","PF3D7_0300600.1","Plasmodium falciparum 3D7","906","26","OG6_110760","Pf3D7_03_v3:58,307..58,519(-)"
"PF3D7_0300700","PF3D7_0300700.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_03_v3:61,445..62,714(+)"
"PF3D7_0300800","PF3D7_0300800.1","Plasmodium falciparum 3D7","4601","156","OG6_100719","Pf3D7_03_v3:64,572..65,783(+)"
"PF3D7_0300900","PF3D7_0300900.1","Plasmodium falciparum 3D7","95","2","OG6_215318","Pf3D7_03_v3:67,870..68,761(+)"
"PF3D7_0301000","PF3D7_0301000.1","Plasmodium falciparum 3D7","455","10","OG6_100152","Pf3D7_03_v3:69,460..71,919(-)"
"PF3D7_0301100","PF3D7_0301100.1","Plasmodium falciparum 3D7","53","1","OG6_215319","Pf3D7_03_v3:76,494..77,474(+)"
"PF3D7_0301200","PF3D7_0301200.1","Plasmodium falciparum 3D7","561","18","OG6_111291","Pf3D7_03_v3:78,154..81,283(-)"
"PF3D7_0301300","PF3D7_0301300.1","Plasmodium falciparum 3D7","26","0","OG6_101137","Pf3D7_03_v3:81,939..84,290(-)"
"PF3D7_0301400","PF3D7_0301400.1","Plasmodium falciparum 3D7","25","0","OG6_533459","Pf3D7_03_v3:85,289..86,678(-)"
"PF3D7_0301500","PF3D7_0301500.1","Plasmodium falciparum 3D7","37","0","OG6_153630","Pf3D7_03_v3:87,480..90,921(-)"
"PF3D7_0301600","PF3D7_0301600.1","Plasmodium falciparum 3D7","25","0","OG6_533535","Pf3D7_03_v3:91,001..94,089(-)"
"PF3D7_0301700","PF3D7_0301700.1","Plasmodium falciparum 3D7","41","0","OG6_532592","Pf3D7_03_v3:95,216..99,115(-)"
"PF3D7_0301800","PF3D7_0301800.1","Plasmodium falciparum 3D7","56","0","OG6_532302","Pf3D7_03_v3:103,118..105,748(+)"
"PF3D7_0301900","PF3D7_0301900.1","Plasmodium falciparum 3D7","59","0","OG6_133214","Pf3D7_03_v3:105,433..107,500(-)"
"PF3D7_0302000","PF3D7_0302000.1","Plasmodium falciparum 3D7","60","0","OG6_101928","Pf3D7_03_v3:107,622..110,309(-)"
"PF3D7_0302100","PF3D7_0302100.1","Plasmodium falciparum 3D7","63","0","OG6_100556","Pf3D7_03_v3:112,158..118,863(+)"
"PF3D7_0302200","PF3D7_0302200.1","Plasmodium falciparum 3D7","290","4","OG6_149547","Pf3D7_03_v3:119,098..124,924(+)"
"PF3D7_0302500","PF3D7_0302500.1","Plasmodium falciparum 3D7","290","4","OG6_149547","Pf3D7_03_v3:134,486..141,185(+)"
"PF3D7_0302600","PF3D7_0302600.1","Plasmodium falciparum 3D7","45","0","OG6_532936","Pf3D7_03_v3:141,335..146,155(+)"
"PF3D7_0302700","PF3D7_0302700.1","Plasmodium falciparum 3D7","61","0","OG6_215320","Pf3D7_03_v3:146,052..147,270(-)"
"PF3D7_0302800","PF3D7_0302800.1","Plasmodium falciparum 3D7","60","0","OG6_146156","Pf3D7_03_v3:147,724..150,348(-)"
