,stage,Gene ID,Pfal_gene,Ppraefal_gene,score_adj,ns,s,ns_sites,s_sites,ffd,ffd_sites
13639,3,PF3D7_0509300,PF3D7_0509300.1,PPRFG01_0510600_t1,5.0,0,0,200.33333333333323,39.66666666666666,0,14.0
13637,3,PF3D7_0509200,PF3D7_0509200.1,PPRFG01_0510500_t1,5.0,0,5,838.3333333333322,175.6666666666667,1,57.0
13636,3,PF3D7_0508800,PF3D7_0508800.1,PPRFG01_0510100_t1,5.0,0,2,703.6666666666654,148.33333333333346,1,55.0
13619,3,PF3D7_0501500,PF3D7_0501500.1,PPRFG01_0503000_t1,5.0,0,4,974.3333333333309,225.66666666666723,2,107.0
23436,6,PF3D7_1322900,PF3D7_1322900.1,PPRFG01_1324800_t1,5.0,0,1,633.9999999999999,154.99999999999991,0,83.0
13344,3,PF3D7_0422600,PF3D7_0422600.1,PPRFG01_0420300_t1,5.0,0,2,349.3333333333335,70.6666666666667,2,27.0
13343,3,PF3D7_0421800,PF3D7_0421800.1,PPRFG01_0419500_t1,5.0,0,0,208.66666666666652,43.33333333333336,0,16.0
22647,6,PF3D7_0414600,PF3D7_0414600.1,PPRFG01_0027400_t1,5.0,0,0,405.3333333333334,95.66666666666663,0,48.0
13683,3,PF3D7_0531200,PF3D7_0531200.1,PPRFG01_0532500_t1,5.0,0,0,523.0000000000008,115.99999999999987,0,45.0
23429,6,PF3D7_1321400,PF3D7_1321400.1,PPRFG01_1323300_t1,5.0,0,3,746.3333333333329,192.66666666666674,1,96.0
14203,3,PF3D7_0709000,PF3D7_0709000.1,PPRFG01_0708600_t1,5.0,0,6,1016.9999999999987,255.0000000000003,2,130.0
22212,5,PF3D7_1410800,PF3D7_1410800.1,PPRFG01_1411200_t1,5.0,0,0,416.6666666666672,99.3333333333332,0,49.0
14448,3,PF3D7_0720500,PF3D7_0720500.1,PPRFG01_0719700_t1,5.0,0,0,327.0,75.00000000000003,0,29.0
14446,3,PF3D7_0718400,PF3D7_0718400.1,PPRFG01_0717600_t1,5.0,0,0,304.3333333333333,82.66666666666664,0,49.0
14440,3,PF3D7_0715000,PF3D7_0715000.1,PPRFG01_0714100_t1,5.0,0,1,781.6666666666661,184.3333333333334,1,86.0
14438,3,PF3D7_0713400,PF3D7_0713400.1,PPRFG01_0712800_t1,5.0,0,4,876.3333333333325,194.6666666666668,0,74.0
14206,3,PF3D7_0709500,PF3D7_0709500.1,PPRFG01_0709200_t1,5.0,0,0,332.00000000000006,72.99999999999999,0,31.0
14200,3,PF3D7_0706300,PF3D7_0706300.1,PPRFG01_0705800_t1,5.0,0,0,295.99999999999983,58.00000000000006,0,19.0
22222,5,PF3D7_1414300,PF3D7_1414300.1,PPRFG01_1414700_t1,5.0,0,1,523.0000000000005,133.99999999999991,1,74.0
23412,6,PF3D7_1309100,PF3D7_1309100.1,PPRFG01_1311000_t1,5.0,0,4,396.6666666666673,89.33333333333316,2,45.0
13966,3,PF3D7_0626600,PF3D7_0626600.1,PPRFG01_0625200_t1,5.0,0,0,358.66666666666686,76.33333333333336,0,32.0
13964,3,PF3D7_0625700,PF3D7_0625700.1,PPRFG01_0624300_t1,5.0,0,0,242.66666666666652,51.33333333333335,0,22.0
13955,3,PF3D7_0620100,PF3D7_0620100.1,PPRFG01_0618600_t1,5.0,0,1,319.33333333333337,70.66666666666671,0,29.0
13826,3,PF3D7_0611100,PF3D7_0611100.1,PPRFG01_0609800_t1,5.0,0,0,199.66666666666652,49.333333333333364,0,26.0
13822,3,PF3D7_0605000,PF3D7_0605000.1,PPRFG01_0603600_t1,5.0,0,2,473.66666666666697,108.33333333333329,1,50.0
15121,3,PF3D7_1015200,PF3D7_1015200.2,PPRFG01_1016300.1_t1,5.0,0,2,1252.6666666666677,274.33333333333354,1,114.0
15648,3,PF3D7_1211100,PF3D7_1211100.1,PPRFG01_1243800_t1,5.0,0,0,559.666666666667,133.33333333333323,0,68.0
15823,3,PF3D7_1247000,PF3D7_1247000.2,PPRFG01_1208400.2_t1,5.0,0,1,893.3333333333318,195.66666666666703,0,75.0
15820,3,PF3D7_1247000,PF3D7_1247000.1,PPRFG01_1208400.1_t1,5.0,0,1,903.666666666665,197.33333333333368,0,75.0
23237,6,PF3D7_1237700,PF3D7_1237700.1,PPRFG01_1217100_t1,5.0,0,0,501.0000000000002,128.99999999999991,0,67.0
15696,3,PF3D7_1235700,PF3D7_1235700.1,PPRFG01_1219100_t1,5.0,0,1,1250.666666666667,354.3333333333332,1,222.0
15687,3,PF3D7_1229900,PF3D7_1229900.2,PPRFG01_1224900.2_t1,5.0,0,0,246.99999999999983,44.000000000000014,0,14.0
15685,3,PF3D7_1229900,PF3D7_1229900.1,PPRFG01_1224900.2_t1,5.0,0,0,246.99999999999983,44.000000000000014,0,14.0
15683,3,PF3D7_1226000,PF3D7_1226000.1,PPRFG01_1228800_t1,5.0,0,1,212.33333333333323,45.66666666666669,0,19.0
15680,3,PF3D7_1224500,PF3D7_1224500.1,PPRFG01_1230300_t1,5.0,0,0,671.6666666666664,147.33333333333317,0,65.0
23238,6,PF3D7_1238000,PF3D7_1238000.1,PPRFG01_1216800_t1,5.0,0,1,349.666666666667,94.33333333333324,1,50.0
15673,3,PF3D7_1217800,PF3D7_1217800.1,PPRFG01_1237100_t1,5.0,0,0,195.66666666666663,44.33333333333333,0,20.0
22094,5,PF3D7_1338000,PF3D7_1338000.1,PPRFG01_1339900_t1,5.0,0,3,1271.6666666666686,318.33333333333275,2,154.0
15662,3,PF3D7_1215000,PF3D7_1215000.1,PPRFG01_1239900_t1,5.0,0,1,519.666666666667,128.33333333333326,0,66.0
15657,3,PF3D7_1213600,PF3D7_1213600.1,PPRFG01_1241300_t1,5.0,0,0,226.33333333333326,52.66666666666667,0,28.0
15824,3,PF3D7_1247400,PF3D7_1247400.1,PPRFG01_1208000_t1,5.0,0,1,743.6666666666658,168.33333333333343,0,82.0
17202,3,PF3D7_1308300,PF3D7_1308300.1,PPRFG01_1310100_t1,5.0,0,0,197.66666666666663,48.33333333333334,0,26.0
17206,3,PF3D7_1311500,PF3D7_1311500.1,PPRFG01_1313400_t1,5.0,0,1,823.3333333333329,220.66666666666683,1,124.0
17229,3,PF3D7_1329300,PF3D7_1329300.1,PPRFG01_1331300_t1,5.0,0,1,1408.3333333333348,337.66666666666663,1,178.0
17258,3,PF3D7_1338200,PF3D7_1338200.1,PPRFG01_1340100_t1,5.0,0,1,535.0000000000007,127.99999999999979,1,61.0
17253,3,PF3D7_1336900,PF3D7_1336900.1,PPRFG01_1338800_t1,5.0,0,5,1346.3333333333353,309.66666666666663,2,141.0
17238,3,PF3D7_1334200,PF3D7_1334200.1,PPRFG01_1336200_t1,5.0,0,6,1313.333333333332,258.6666666666672,1,91.0
17236,3,PF3D7_1331800,PF3D7_1331800.1,PPRFG01_1333900_t1,5.0,0,1,323.99999999999994,93.0,1,58.0
17234,3,PF3D7_1330000,PF3D7_1330000.2,PPRFG01_1332000.2_t1,5.0,0,0,466.00000000000045,118.99999999999989,0,65.0
17231,3,PF3D7_1330000,PF3D7_1330000.1,PPRFG01_1332000.1_t1,5.0,0,0,493.0000000000006,124.99999999999984,0,67.0
17228,3,PF3D7_1328800,PF3D7_1328800.1,PPRFG01_1330800_t1,5.0,0,2,651.6666666666663,167.33333333333346,1,94.0
17208,3,PF3D7_1313900,PF3D7_1313900.1,PPRFG01_1315800_t1,5.0,0,7,991.6666666666644,208.3333333333337,2,67.0
17226,3,PF3D7_1327700,PF3D7_1327700.1,PPRFG01_1329600_t1,5.0,0,0,667.9999999999995,144.99999999999977,0,62.0
17224,3,PF3D7_1325300,PF3D7_1325300.1,PPRFG01_1327200_t1,5.0,0,0,338.33333333333314,63.6666666666667,0,18.0
17223,3,PF3D7_1324700,PF3D7_1324700.1,PPRFG01_1326600_t1,5.0,0,0,532.6666666666672,130.3333333333332,0,67.0
17214,3,PF3D7_1317500,PF3D7_1317500.1,PPRFG01_1319400_t1,5.0,0,0,217.66666666666652,49.33333333333336,0,22.0
17213,3,PF3D7_1317400,PF3D7_1317400.1,PPRFG01_1319300_t1,5.0,0,2,504.33333333333417,110.66666666666647,1,53.0
17212,3,PF3D7_1316400,PF3D7_1316400.1,PPRFG01_1318300_t1,5.0,0,1,561.3333333333334,122.66666666666653,1,53.0
22095,5,PF3D7_1338100,PF3D7_1338100.1,PPRFG01_1340000_t1,5.0,0,4,1224.0000000000018,284.99999999999994,2,123.0
22098,5,PF3D7_1339300,PF3D7_1339300.1,PPRFG01_1341200_t1,5.0,0,1,673.6666666666662,151.33333333333334,0,71.0
22669,6,PF3D7_0422400,PF3D7_0422400.1,PPRFG01_0420100_t1,5.0,0,0,407.3333333333336,102.6666666666666,0,50.0
15332,3,PF3D7_1113900,PF3D7_1113900.1,PPRFG01_1114600_t1,5.0,0,4,1240.9999999999995,283.00000000000034,0,116.0
15330,3,PF3D7_1113200,PF3D7_1113200.1,PPRFG01_1113900_t1,5.0,0,1,313.6666666666665,73.33333333333339,0,33.0
15325,3,PF3D7_1111400,PF3D7_1111400.1,PPRFG01_1112100_t1,5.0,0,1,477.3333333333338,86.66666666666663,0,21.0
15187,3,PF3D7_1038000,PF3D7_1038000.2,PPRFG01_1038800.2_t1,5.0,0,0,292.0,68.00000000000003,0,33.0
15184,3,PF3D7_1038000,PF3D7_1038000.1,PPRFG01_1038800.1_t1,5.0,0,0,289.3333333333333,67.66666666666669,0,33.0
15183,3,PF3D7_1037500,PF3D7_1037500.1,PPRFG01_1038300_t1,5.0,0,0,1718.0000000000052,408.99999999999875,0,194.0
15182,3,PF3D7_1037300,PF3D7_1037300.1,PPRFG01_1038100_t1,5.0,0,0,708.6666666666664,194.3333333333335,0,116.0
23390,6,PF3D7_1247200,PF3D7_1247200.1,PPRFG01_1208200_t1,5.0,0,0,432.0000000000004,89.99999999999991,0,29.0
15167,3,PF3D7_1029800,PF3D7_1029800.1,PPRFG01_1030900_t1,5.0,0,3,1067.3333333333326,243.66666666666703,3,107.0
15165,3,PF3D7_1029600,PF3D7_1029600.1,PPRFG01_1030700_t1,5.0,0,5,888.3333333333327,212.66666666666683,2,109.0
15157,3,PF3D7_1022300,PF3D7_1022300.1,PPRFG01_1023400_t1,5.0,0,3,783.9999999999995,191.00000000000009,2,94.0
22149,5,PF3D7_1357600,PF3D7_1357600.1,PPRFG01_1359400_t1,5.0,0,0,297.3333333333333,59.666666666666714,0,20.0
15126,3,PF3D7_1015200,PF3D7_1015200.3,PPRFG01_1016300.3_t1,5.0,0,2,1252.6666666666677,274.33333333333354,1,114.0
22136,5,PF3D7_1351400,PF3D7_1351400.1,PPRFG01_1353400_t1,5.0,0,1,485.3333333333336,123.66666666666659,1,65.0
15339,3,PF3D7_1115600,PF3D7_1115600.1,PPRFG01_1116300_t1,5.0,0,1,289.33333333333326,76.66666666666669,1,45.0
15345,3,PF3D7_1119800,PF3D7_1119800.1,PPRFG01_1120500_t1,5.0,0,0,486.6666666666672,113.33333333333324,0,52.0
15388,3,PF3D7_1143000,PF3D7_1143000.1,PPRFG01_1143700_t1,5.0,0,2,938.6666666666652,207.33333333333366,2,86.0
15636,3,PF3D7_1204500,PF3D7_1204500.1,PPRFG01_1250300_t1,5.0,0,3,688.3333333333329,148.66666666666669,1,59.0
15629,3,PF3D7_1201900,PF3D7_1201900.1,PPRFG01_1252900_t1,5.0,0,1,385.00000000000034,82.99999999999996,1,34.0
23376,6,PF3D7_1243600,PF3D7_1243600.1,PPRFG01_1211800_t1,5.0,0,0,275.3333333333332,69.6666666666667,0,35.0
23379,6,PF3D7_1244600,PF3D7_1244600.1,PPRFG01_1210800_t1,5.0,0,3,808.6666666666645,187.33333333333383,2,94.0
15395,3,PF3D7_1147900,PF3D7_1147900.1,PPRFG01_1148500_t1,5.0,0,0,521.0000000000005,129.9999999999999,0,66.0
23382,6,PF3D7_1245500,PF3D7_1245500.1,PPRFG01_1209900_t1,5.0,0,3,1160.9999999999977,219.0000000000011,2,65.0
15364,3,PF3D7_1133300,PF3D7_1133300.1,PPRFG01_1134100_t1,5.0,0,1,898.9999999999993,199.00000000000003,1,84.0
15346,3,PF3D7_1120200,PF3D7_1120200.1,PPRFG01_1120900_t1,5.0,0,0,196.33333333333331,52.66666666666668,0,30.0
15363,3,PF3D7_1132800,PF3D7_1132800.1,PPRFG01_1133700_t1,5.0,0,0,603.6666666666664,170.33333333333348,0,103.0
22120,5,PF3D7_1347500,PF3D7_1347500.1,PPRFG01_1349400_t1,5.0,0,1,292.33333333333337,73.66666666666664,0,43.0
15361,3,PF3D7_1129700,PF3D7_1129700.1,PPRFG01_1130500_t1,5.0,0,0,449.6666666666669,90.33333333333329,0,27.0
23384,6,PF3D7_1246200,PF3D7_1246200.1,PPRFG01_1209200_t1,5.0,0,1,885.6666666666655,242.3333333333337,0,151.0
15351,3,PF3D7_1126200,PF3D7_1126200.1,PPRFG01_1127100_t1,5.0,0,2,199.99999999999997,52.0,2,28.0
15350,3,PF3D7_1125500,PF3D7_1125500.1,PPRFG01_1126400_t1,5.0,0,1,300.33333333333337,77.66666666666666,0,41.0
18791,4,PF3D7_0828500,PF3D7_0828500.1,PPRFG01_0830000_t1,5.0,0,2,475.0000000000006,109.99999999999982,0,51.0
18946,4,PF3D7_0903700,PF3D7_0903700.1,PPRFG01_0902600_t1,5.0,0,1,1071.3333333333323,287.66666666666646,1,179.0
13339,3,PF3D7_0415600,PF3D7_0415600.1,PPRFG01_0094500_t1,5.0,0,0,557.9999999999999,128.99999999999986,0,50.0
20575,5,PF3D7_0309800,PF3D7_0309800.1,PPRFG01_0311100_t1,5.0,0,2,689.9999999999993,149.99999999999994,1,73.0
22799,6,PF3D7_0717000,PF3D7_0717000.1,PPRFG01_0716200_t1,5.0,0,1,726.333333333333,167.6666666666667,1,69.0
20564,5,PF3D7_0307200,PF3D7_0307200.1,PPRFG01_0308500_t1,5.0,0,1,294.6666666666665,74.33333333333337,0,39.0
21440,5,PF3D7_0924900,PF3D7_0924900.1,PPRFG01_0923700_t1,5.0,0,1,452.0000000000005,99.9999999999999,0,39.0
21445,5,PF3D7_0925700,PF3D7_0925700.1,PPRFG01_0924500_t1,5.0,0,3,1072.6666666666654,274.3333333333336,2,156.0
22938,6,PF3D7_0912500,PF3D7_0912500.1,PPRFG01_0911400_t1,5.0,0,2,701.3333333333327,162.66666666666677,0,75.0
20549,5,PF3D7_0218000,PF3D7_0218000.1,PPRFG01_0218100_t1,5.0,0,0,791.6666666666656,198.3333333333336,0,97.0
20547,5,PF3D7_0217800,PF3D7_0217800.1,PPRFG01_0217900_t1,5.0,0,0,252.66666666666657,68.33333333333334,0,38.0
21453,5,PF3D7_0927100,PF3D7_0927100.1,PPRFG01_0925900_t1,5.0,0,2,476.66666666666725,99.3333333333332,0,38.0
21459,5,PF3D7_0927900,PF3D7_0927900.1,PPRFG01_0926700_t1,5.0,0,3,854.6666666666656,204.33333333333357,1,98.0
20530,5,PF3D7_0213400,PF3D7_0213400.1,PPRFG01_0213500_t1,5.0,0,3,843.6666666666654,185.3333333333335,2,75.0
20523,5,PF3D7_0213100,PF3D7_0213100.1,PPRFG01_0213200_t1,5.0,0,0,783.6666666666662,200.33333333333346,0,116.0
20518,5,PF3D7_0212300,PF3D7_0212300.1,PPRFG01_0212400_t1,5.0,0,1,1021.6666666666647,259.3333333333337,0,137.0
20512,5,PF3D7_0210000,PF3D7_0210000.1,PPRFG01_0210000_t1,5.0,0,0,193.33333333333337,49.66666666666666,0,27.0
21472,5,PF3D7_0931500,PF3D7_0931500.1,PPRFG01_0930500_t1,5.0,0,0,190.6666666666666,40.33333333333335,0,17.0
20485,5,PF3D7_0204500,PF3D7_0204500.1,PPRFG01_0204600_t1,5.0,0,7,979.6666666666644,235.33333333333383,3,108.0
20574,5,PF3D7_0309600,PF3D7_0309600.1,PPRFG01_0310900_t1,5.0,0,1,267.6666666666665,68.33333333333337,0,42.0
21432,5,PF3D7_0923800,PF3D7_0923800.2,PPRFG01_0922600.2_t1,5.0,0,2,1283.3333333333342,339.6666666666661,1,204.0
20277,4,PF3D7_1439900,PF3D7_1439900.1,PPRFG01_1440600_t1,5.0,0,2,594.6666666666667,149.33333333333334,0,80.0
20581,5,PF3D7_0310700,PF3D7_0310700.1,PPRFG01_0312000_t1,5.0,0,1,353.3333333333334,81.66666666666664,0,36.0
21401,5,PF3D7_0914600,PF3D7_0914600.1,PPRFG01_0913500_t1,5.0,0,1,272.66666666666646,60.33333333333339,0,26.0
21402,5,PF3D7_0914800,PF3D7_0914800.1,PPRFG01_0913700_t1,5.0,0,2,508.0000000000007,115.99999999999984,2,47.0
20651,5,PF3D7_0405600,PF3D7_0405600.1,PPRFG01_0405100_t1,5.0,0,3,769.3333333333327,175.66666666666677,1,73.0
20634,5,PF3D7_0323500,PF3D7_0323500.1,PPRFG01_0325000_t1,5.0,0,4,781.6666666666656,163.33333333333357,2,60.0
22800,6,PF3D7_0717300,PF3D7_0717300.1,PPRFG01_0716500_t1,5.0,0,2,976.9999999999968,199.0000000000006,0,77.0
21413,5,PF3D7_0917900,PF3D7_0917900.1,PPRFG01_0916800_t1,5.0,0,7,1545.0000000000043,410.999999999999,3,232.0
20628,5,PF3D7_0320800,PF3D7_0320800.1,PPRFG01_0322300_t1,5.0,0,2,1026.6666666666645,272.3333333333337,0,151.0
20626,5,PF3D7_0320100,PF3D7_0320100.1,PPRFG01_0321600_t1,5.0,0,1,537.0000000000005,125.99999999999986,0,56.0
21416,5,PF3D7_0919100,PF3D7_0919100.1,PPRFG01_0917900_t1,5.0,0,2,893.6666666666653,216.33333333333366,1,103.0
20613,5,PF3D7_0316800,PF3D7_0316800.1,PPRFG01_0318300_t1,5.0,0,1,308.6666666666668,81.33333333333331,1,42.0
20612,5,PF3D7_0316700,PF3D7_0316700.1,PPRFG01_0318200_t1,5.0,0,0,529.6666666666671,133.33333333333323,0,70.0
20605,5,PF3D7_0315100,PF3D7_0315100.1,PPRFG01_0316500_t1,5.0,0,1,553.0000000000002,127.9999999999999,0,58.0
20604,5,PF3D7_0315000,PF3D7_0315000.1,PPRFG01_0316400_t1,5.0,0,1,465.6666666666672,101.33333333333324,1,40.0
21427,5,PF3D7_0922200,PF3D7_0922200.1,PPRFG01_0921000_t1,5.0,0,5,949.6666666666653,256.3333333333337,1,150.0
21428,5,PF3D7_0922600,PF3D7_0922600.1,PPRFG01_0921400_t1,5.0,0,5,1321.6666666666697,307.333333333333,1,148.0
21485,5,PF3D7_0934500,PF3D7_0934500.1,PPRFG01_0933500_t1,5.0,0,0,534.6666666666671,128.3333333333332,0,64.0
21486,5,PF3D7_0934800,PF3D7_0934800.1,PPRFG01_0933800_t1,5.0,0,0,830.333333333332,195.666666666667,0,93.0
22958,6,PF3D7_0929200,PF3D7_0929200.1,PPRFG01_0928000_t1,5.0,0,2,714.9999999999999,151.99999999999986,0,68.0
20467,5,PF3D7_0110900,PF3D7_0110900.1,PPRFG01_0109300_t1,5.0,0,2,460.66666666666697,97.33333333333326,1,32.0
22972,6,PF3D7_0934600,PF3D7_0934600.1,PPRFG01_0933600_t1,5.0,0,1,463.33333333333366,100.66666666666661,0,33.0
20355,4,PF3D7_1463800,PF3D7_1463800.1,PPRFG01_1464400_t1,5.0,0,0,298.3333333333333,61.666666666666714,0,23.0
20353,4,PF3D7_1462700,PF3D7_1462700.1,PPRFG01_1463400_t1,5.0,0,2,849.3333333333326,209.66666666666683,2,115.0
20352,4,PF3D7_1462200,PF3D7_1462200.1,PPRFG01_1462900_t1,5.0,0,0,176.33333333333337,42.666666666666664,0,21.0
22974,6,PF3D7_1004000,PF3D7_1004000.1,PPRFG01_1005200_t1,5.0,0,0,280.9999999999999,70.00000000000003,0,38.0
21518,5,PF3D7_1010700,PF3D7_1010700.1,PPRFG01_1011800_t1,5.0,0,3,543.0000000000005,125.99999999999979,2,64.0
20345,4,PF3D7_1458700,PF3D7_1458700.1,PPRFG01_1459400_t1,5.0,0,2,858.3333333333312,200.66666666666717,1,90.0
20343,4,PF3D7_1458200,PF3D7_1458200.1,PPRFG01_1458900_t1,5.0,0,0,270.6666666666667,59.333333333333336,0,25.0
20340,4,PF3D7_1457500,PF3D7_1457500.1,PPRFG01_1458200_t1,5.0,0,1,1016.9999999999982,240.00000000000048,0,121.0
21522,5,PF3D7_1011400,PF3D7_1011400.1,PPRFG01_1012500_t1,5.0,0,0,654.333333333333,158.6666666666667,0,81.0
20323,4,PF3D7_1452700,PF3D7_1452700.1,PPRFG01_1453400_t1,5.0,0,2,832.6666666666656,175.33333333333346,0,70.0
20318,4,PF3D7_1451100,PF3D7_1451100.1,PPRFG01_1451800_t1,5.0,0,2,1980.3333333333394,515.6666666666653,1,305.0
20314,4,PF3D7_1450000,PF3D7_1450000.1,PPRFG01_1450700_t1,5.0,0,1,915.9999999999983,212.0000000000004,0,94.0
20309,4,PF3D7_1447300,PF3D7_1447300.1,PPRFG01_1448000_t1,5.0,0,1,267.99999999999994,68.00000000000001,1,34.0
20300,4,PF3D7_1444200,PF3D7_1444200.1,PPRFG01_1444900_t1,5.0,0,2,515.6666666666673,105.33333333333321,1,40.0
20368,4,PF3D7_1468300,PF3D7_1468300.1,PPRFG01_1468900_t1,5.0,0,3,615.9999999999997,130.99999999999997,0,43.0
20369,4,PF3D7_1468700,PF3D7_1468700.1,PPRFG01_1469300_t1,5.0,0,1,945.6666666666656,248.3333333333336,0,137.0
22968,6,PF3D7_0932200,PF3D7_0932200.1,PPRFG01_0931200_t1,5.0,0,1,407.0000000000003,105.99999999999993,1,65.0
22964,6,PF3D7_0931600,PF3D7_0931600.1,PPRFG01_0930600_t1,5.0,0,0,628.3333333333333,124.6666666666665,0,35.0
20466,5,PF3D7_0110800,PF3D7_0110800.1,PPRFG01_0109200_t1,5.0,0,3,883.9999999999991,217.0000000000002,2,106.0
21489,5,PF3D7_0935500,PF3D7_0935500.1,PPRFG01_0934600_t1,5.0,0,1,775.6666666666657,160.33333333333337,1,60.0
21493,5,PF3D7_1003600,PF3D7_1003600.1,PPRFG01_1004800_t1,5.0,0,0,684.3333333333329,158.66666666666666,0,80.0
21496,5,PF3D7_1004900,PF3D7_1004900.1,PPRFG01_1006100_t1,5.0,0,1,788.6666666666657,168.33333333333346,0,74.0
22962,6,PF3D7_0930600,PF3D7_0930600.1,PPRFG01_0929400.1_t1,5.0,0,1,206.9999999999999,35.99999999999999,0,11.0
20453,5,PF3D7_0106100,PF3D7_0106100.1,PPRFG01_0104500_t1,5.0,0,0,930.9999999999978,218.00000000000045,0,101.0
21503,5,PF3D7_1007000,PF3D7_1007000.1,PPRFG01_1008200_t1,5.0,0,0,624.9999999999993,155.00000000000014,0,75.0
21510,5,PF3D7_1008900,PF3D7_1008900.1,PPRFG01_1010000_t1,5.0,0,0,364.0000000000002,91.99999999999993,0,46.0
20416,4,PF3D7_1478100,PF3D7_1478100.1,PPRFG01_1478600_t1,5.0,0,2,258.66666666666674,68.33333333333333,0,34.0
21505,5,PF3D7_1007500,PF3D7_1007500.1,PPRFG01_1008700_t1,5.0,0,2,270.9999999999999,53.000000000000014,1,16.0
22966,6,PF3D7_0932000,PF3D7_0932000.1,PPRFG01_0931000_t1,5.0,0,1,242.99999999999994,63.00000000000003,1,37.0
21507,5,PF3D7_1008200,PF3D7_1008200.1,PPRFG01_1009400_t1,5.0,0,6,953.3333333333318,210.6666666666669,3,80.0
20381,4,PF3D7_1474600,PF3D7_1474600.1,PPRFG01_1475100_t1,5.0,0,4,958.9999999999989,223.00000000000034,2,97.0
21509,5,PF3D7_1008800,PF3D7_1008800.1,PPRFG01_1009900_t1,5.0,0,2,1128.333333333334,278.66666666666623,2,138.0
20669,5,PF3D7_0410600,PF3D7_0410600.1,PPRFG01_0410000_t1,5.0,0,4,781.666666666666,196.33333333333354,1,98.0
21400,5,PF3D7_0914400,PF3D7_0914400.1,PPRFG01_0913300_t1,5.0,0,0,599.3333333333335,147.66666666666663,0,74.0
22803,6,PF3D7_0717500,PF3D7_0717500.1,PPRFG01_0716700_t1,5.0,0,3,1289.3333333333346,294.6666666666665,0,134.0
20851,5,PF3D7_0611900,PF3D7_0611900.1,PPRFG01_0610700_t1,5.0,0,0,426.6666666666671,101.33333333333323,0,48.0
20911,5,PF3D7_0630500,PF3D7_0630500.1,PPRFG01_0629200_t1,5.0,0,4,1230.0000000000005,264.0000000000005,1,102.0
21293,5,PF3D7_0816700,PF3D7_0816700.1,PPRFG01_0818200_t1,5.0,0,0,346.3333333333335,82.66666666666663,0,39.0
20904,5,PF3D7_0628300,PF3D7_0628300.1,PPRFG01_0627000.1_t1,5.0,0,0,191.6666666666666,45.33333333333335,0,18.0
20900,5,PF3D7_0626100,PF3D7_0626100.1,PPRFG01_0624700_t1,5.0,0,2,915.6666666666648,233.3333333333338,2,119.0
20899,5,PF3D7_0625500,PF3D7_0625500.1,PPRFG01_0624100_t1,5.0,0,2,836.9999999999989,174.00000000000014,0,60.0
21297,5,PF3D7_0817500,PF3D7_0817500.1,PPRFG01_0819000_t1,5.0,0,3,440.00000000000017,114.99999999999996,0,63.0
20890,5,PF3D7_0624100,PF3D7_0624100.1,PPRFG01_0622700_t1,5.0,0,3,662.0000000000001,153.99999999999997,1,69.0
22880,6,PF3D7_0816200,PF3D7_0816200.1,PPRFG01_0817700_t1,5.0,0,2,514.6666666666673,112.33333333333319,1,41.0
20876,5,PF3D7_0618300,PF3D7_0618300.1,PPRFG01_0616800_t1,5.0,0,2,351.3333333333334,92.66666666666664,2,54.0
20873,5,PF3D7_0617200,PF3D7_0617200.1,PPRFG01_0616000_t1,5.0,0,4,1116.333333333331,221.66666666666723,0,73.0
21307,5,PF3D7_0820600,PF3D7_0820600.1,PPRFG01_0822100_t1,5.0,0,2,1112.3333333333312,252.66666666666742,0,107.0
20868,5,PF3D7_0615800,PF3D7_0615800.1,PPRFG01_0614600_t1,5.0,0,0,185.33333333333337,42.66666666666666,0,18.0
22881,6,PF3D7_0816400,PF3D7_0816400.1,PPRFG01_0817900_t1,5.0,0,2,583.0000000000002,115.99999999999984,1,45.0
22883,6,PF3D7_0817900,PF3D7_0817900.1,PPRFG01_0819400_t1,5.0,0,0,240.33333333333317,56.66666666666669,0,29.0
20858,5,PF3D7_0613400,PF3D7_0613400.1,PPRFG01_0612200_t1,5.0,0,0,505.00000000000017,133.9999999999999,0,70.0
20916,5,PF3D7_0703600,PF3D7_0703600.1,PPRFG01_0703100_t1,5.0,0,7,648.3333333333331,137.66666666666657,1,50.0
21288,5,PF3D7_0814600,PF3D7_0814600.1,PPRFG01_0816100_t1,5.0,0,1,940.3333333333321,238.66666666666697,1,124.0
22878,6,PF3D7_0813300,PF3D7_0813300.1,PPRFG01_0814800_t1,5.0,0,1,783.3333333333323,161.6666666666665,0,71.0
21082,5,PF3D7_0718500,PF3D7_0718500.1,PPRFG01_0717700_t1,5.0,0,2,466.0000000000004,109.99999999999991,2,52.0
21109,5,PF3D7_0729600,PF3D7_0729600.1,PPRFG01_0728800.1_t1,5.0,0,0,403.00000000000045,85.99999999999996,0,31.0
21151,5,PF3D7_0807000,PF3D7_0807000.1,PPRFG01_0808100_t1,5.0,0,2,540.0000000000006,125.99999999999973,2,67.0
21153,5,PF3D7_0807300,PF3D7_0807300.1,PPRFG01_0808400_t1,5.0,0,1,488.00000000000074,114.99999999999982,0,55.0
21096,5,PF3D7_0724400,PF3D7_0724400.1,PPRFG01_0723600_t1,5.0,0,0,278.9999999999999,66.00000000000004,0,33.0
21154,5,PF3D7_0807400,PF3D7_0807400.1,PPRFG01_0808500_t1,5.0,0,1,473.3333333333336,99.66666666666661,0,33.0
21089,5,PF3D7_0721600,PF3D7_0721600.1,PPRFG01_0720800_t1,5.0,0,1,303.0000000000001,83.99999999999993,0,48.0
