GENE	TRANS	NAME	NS	SYN	FFD	TOTAL_CODING_LENGTH	PROP_NS	PROP_SYN	PROP_FFD	STOP_CODONS	FULL_LENGTH	COORD	variable	value	ID	coding_length_adj
PF3D7_0823900	PF3D7_0823900.1	dicarboxylate/tricarboxylate carrier	744.0	213.0	120	957	0.777429467	0.222570533	0.12539185	1	957	location=Pf3D7_08_v3:1047551-1048507(+)	3	0.6351931330472103	PF3D7_0823900	607.8798283261802
PF3D7_1015900	PF3D7_1015900.1	enolase	1043.666667	297.3333333	168	1341	0.778274919	0.221725081	0.125279642	1	1874	location=Pf3D7_10_v3:637138-639011(+)	4	0.3323943661971831	PF3D7_1015900	445.74084507042255
PF3D7_0103800	PF3D7_0103800.1	actin-related protein ARP1, putative	885.3333333	257.6666667	143	1143	0.774569845	0.225430155	0.125109361	1	2195	location=Pf3D7_01_v3:169079-171273(-)	4	0.7980295566502463	PF3D7_0103800	912.1477832512315
PF3D7_1323700	PF3D7_1323700.1	glideosome associated protein with multiple membrane spans 1	710.3333333	201.6666667	114	912	0.778874269	0.221125731	0.125	1	1191	location=Pf3D7_13_v3:982611-983801(+)	4	0.6629834254143646	PF3D7_1323700	604.6408839779006
PF3D7_1027800	PF3D7_1027800.1	60S ribosomal protein L3	903.5	257.5	145	1161	0.778208441	0.221791559	0.124892334	1	1161	location=Pf3D7_10_v3:1153271-1154431(-)	6	0.4730290456431535	PF3D7_1027800	549.1867219917012
PF3D7_1138200	PF3D7_1138200.1	conserved protein, unknown function	430.3333333	130.6666667	70	561	0.767082591	0.232917409	0.124777184	1	762	location=Pf3D7_11_v3:1498208-1498969(+)	3	0.75	PF3D7_1138200	420.75
PF3D7_0901500	PF3D7_0901500.1	rifin	853.1666667	244.8333333	137	1098	0.777018822	0.222981178	0.124772313	1	1338	location=Pf3D7_09_v3:74409-75746(+)	1	0.0	PF3D7_0901500	0.0
PF3D7_1434700	PF3D7_1434700.1	mitochondrial import inner membrane translocase subunit TIM17, putative	382.3333333	106.6666667	61	489	0.781867757	0.218132243	0.124744376	1	489	location=Pf3D7_14_v3:1407258-1407746(-)	1	0.6388888888888888	PF3D7_1434700	312.41666666666663
PF3D7_0621200	PF3D7_0621200.1	pyridoxine biosynthesis protein PDX1	715.6666667	190.3333333	113	906	0.789919058	0.210080942	0.124724062	1	906	location=Pf3D7_06_v3:871297-872202(-)	2	0.779874213836478	PF3D7_0621200	706.5660377358491
PF3D7_1357900	PF3D7_1357900.1	pyrroline-5-carboxylate reductase, putative	616.8333333	172.1666667	98	789	0.781791297	0.218208703	0.124207858	1	1520	location=Pf3D7_13_v3:2295637-2297156(+)	2	0.6721311475409836	PF3D7_1357900	530.311475409836
PF3D7_1311900	PF3D7_1311900.1	V-type proton ATPase catalytic subunit A	1426.333333	409.6666667	228	1836	0.776870007	0.223129993	0.124183007	1	1836	location=Pf3D7_13_v3:507900-509735(+)	4	0.6157407407407407	PF3D7_1311900	1130.5
PF3D7_0516500	PF3D7_0516500.1	major facilitator superfamily domain-containing protein, putative	1024.833333	304.1666667	165	1329	0.771131176	0.228868824	0.124153499	1	2152	location=Pf3D7_05_v3:683708-685859(+)	4	0.7544483985765125	PF3D7_0516500	1002.6619217081851
PF3D7_0721600	PF3D7_0721600.1	40S ribosomal protein S5, putative	454.8333333	133.1666667	73	588	0.773526077	0.226473923	0.12414966	1	706	location=Pf3D7_07_v3:931459-932164(-)	5	0.5193370165745856	PF3D7_0721600	305.37016574585635
PF3D7_0423700	PF3D7_0423700.1	early transcribed membrane protein 4	327.5	83.5	51	411	0.796836983	0.203163017	0.124087591	1	411	location=Pf3D7_04_v3:1071435-1071845(-)	5	0.7592592592592593	PF3D7_0423700	312.0555555555556
PF3D7_0922200	PF3D7_0922200.1	S-adenosylmethionine synthetase	935.6666667	273.3333333	150	1209	0.773917838	0.226082162	0.124069479	1	1209	location=Pf3D7_09_v3:903362-904570(+)	5	0.6444444444444445	PF3D7_0922200	779.1333333333334
PF3D7_1346100	PF3D7_1346100.1	protein transport protein SEC61 subunit alpha	1093.333333	325.6666667	176	1419	0.770495654	0.229504346	0.124031008	1	1522	location=Pf3D7_13_v3:1843376-1844897(+)	4	0.5269230769230769	PF3D7_1346100	747.7038461538461
PF3D7_0309600	PF3D7_0309600.1	60S acidic ribosomal protein P2	269.0	70.0	42	339	0.793510324	0.206489676	0.123893805	1	339	location=Pf3D7_03_v3:407980-408318(+)	5	0.7894736842105263	PF3D7_0309600	267.63157894736844
PF3D7_1235200	PF3D7_1235200.1	V-type K+-independent H+-translocating inorganic pyrophosphatase	2465.0	709.0	393	3174	0.776622558	0.223377442	0.123818526	1	3354	location=Pf3D7_12_v3:1464219-1467572(-)	4	0.7579908675799086	PF3D7_1235200	2405.86301369863
PF3D7_1116900	PF3D7_1116900.1	conserved protein, unknown function	499.0	140.0	79	639	0.780907668	0.219092332	0.123630673	1	1438	location=Pf3D7_11_v3:644100-645537(-)	6	0.7969924812030075	PF3D7_1116900	509.2781954887218
PF3D7_1107000	PF3D7_1107000.1	U6 snRNA-associated Sm-like protein LSm4, putative	297.1666667	83.83333333	47	381	0.779965004	0.220034996	0.12335958	1	823	location=Pf3D7_11_v3:291680-292502(+)	4	0.7681159420289855	PF3D7_1107000	292.65217391304344
PF3D7_1248500	PF3D7_1248500.1	bax inhibitor 1, putative	669.1666667	200.8333333	107	870	0.769157088	0.230842912	0.122988506	1	870	location=Pf3D7_12_v3:1983480-1984349(-)	6	0.7543859649122807	PF3D7_1248500	656.3157894736843
PF3D7_1132200	PF3D7_1132200.1	T-complex protein 1 subunit alpha	1269.833333	365.1666667	201	1635	0.776656473	0.223343527	0.12293578	1	1923	location=Pf3D7_11_v3:1248310-1250232(-)	5	0.5714285714285714	PF3D7_1132200	934.2857142857142
PF3D7_0801300	PF3D7_0801300.1	von Willebrand factor A domain-related protein	684.6666667	188.3333333	107	873	0.784268805	0.215731195	0.122565865	1	873	location=Pf3D7_08_v3:101954-102826(-)	2	0.7320261437908496	PF3D7_0801300	639.0588235294117
PF3D7_1461300	PF3D7_1461300.1	40S ribosomal protein S28e, putative	157.8333333	46.16666667	25	204	0.77369281	0.22630719	0.12254902	1	204	location=Pf3D7_14_v3:2492166-2492369(+)	4	0.7142857142857143	PF3D7_1461300	145.71428571428572
PF3D7_0922900	PF3D7_0922900.1	3-oxoacyl-[acyl-carrier-protein] reductase	701.8333333	204.1666667	111	906	0.774650478	0.225349522	0.122516556	1	1478	location=Pf3D7_09_v3:936868-938345(-)	3	0.8073394495412844	PF3D7_0922900	731.4495412844037
PF3D7_1229400	PF3D7_1229400.1	macrophage migration inhibitory factor	274.3333333	76.66666667	43	351	0.781576448	0.218423552	0.122507123	1	631	location=Pf3D7_12_v3:1208912-1209542(+)	5	0.6701030927835051	PF3D7_1229400	235.2061855670103
PF3D7_0100400	PF3D7_0100400.1	rifin	869.5	249.5	137	1119	0.777033065	0.222966935	0.122430742	1	1274	location=Pf3D7_01_v3:50363-51636(+)	2	0.0	PF3D7_0100400	0.0
PF3D7_1325200	PF3D7_1325200.1	lactate dehydrogenase, putative	783.8333333	221.1666667	123	1005	0.779933665	0.220066335	0.12238806	1	1512	location=Pf3D7_13_v3:1047848-1049359(-)	2	0.6053811659192825	PF3D7_1325200	608.4080717488789
PF3D7_0613100	PF3D7_0613100.1	conserved Plasmodium protein, unknown function	181.6666667	55.33333333	29	237	0.76652602	0.23347398	0.122362869	1	808	location=Pf3D7_06_v3:537778-538585(+)	4	0.7903225806451613	PF3D7_0613100	187.30645161290323
PF3D7_1341300	PF3D7_1341300.1	60S ribosomal protein L18-2, putative	434.1666667	129.8333333	69	564	0.769799054	0.230200946	0.122340426	1	1278	location=Pf3D7_13_v3:1636556-1637833(+)	6	0.8214285714285714	PF3D7_1341300	463.2857142857143
PF3D7_1451100	PF3D7_1451100.1	elongation factor 2	1957.5	541.5	305	2499	0.783313325	0.216686675	0.12204882	1	2499	location=Pf3D7_14_v3:2090902-2093400(+)	4	0.3296178343949044	PF3D7_1451100	823.714968152866
PF3D7_1034400	PF3D7_1034400.1	flavoprotein subunit of succinate dehydrogenase	1471.333333	424.6666667	231	1896	0.776019691	0.223980309	0.121835443	1	1896	location=Pf3D7_10_v3:1367294-1369189(-)	4	0.5848214285714286	PF3D7_1034400	1108.8214285714287
PF3D7_1328100	PF3D7_1328100.1	proteasome subunit beta type-7, putative	631.0	182.0	99	813	0.776137761	0.223862239	0.121771218	1	813	location=Pf3D7_13_v3:1184208-1185020(+)	5	0.3761061946902654	PF3D7_1328100	305.7743362831858
PF3D7_0626800	PF3D7_0626800.1	pyruvate kinase	1200.5	335.5	187	1536	0.781575521	0.218424479	0.121744792	1	2326	location=Pf3D7_06_v3:1078995-1081320(+)	3	0.5253012048192771	PF3D7_0626800	806.8626506024096
PF3D7_1221200	PF3D7_1221200.1	conserved Plasmodium protein, unknown function	251.0	70.0	39	321	0.781931464	0.218068536	0.121495327	1	813	location=Pf3D7_12_v3:849840-850652(+)	4	0.8068181818181818	PF3D7_1221200	258.9886363636364
PF3D7_0204700	PF3D7_0204700.1	hexose transporter	1181.0	334.0	184	1515	0.779537954	0.220462046	0.121452145	1	1515	location=Pf3D7_02_v3:205889-207403(-)	5	0.5850746268656717	PF3D7_0204700	886.3880597014926
PF3D7_0936300	PF3D7_0936300.1	ring-exported protein 3	775.6666667	205.3333333	119	981	0.790689772	0.209310228	0.121304791	1	1295	location=Pf3D7_09_v3:1436687-1437981(-)	1	0.8118811881188119	PF3D7_0936300	796.4554455445545
PF3D7_0702600	PF3D7_0702600.1	chitinase, fragment	206.8333333	57.16666667	32	264	0.783459596	0.216540404	0.121212121	1	264	location=Pf3D7_07_v3:109915-110178(+)	2	0.8279569892473119	PF3D7_0702600	218.58064516129033
PF3D7_1356900	PF3D7_1356900.1	protein kinase 5	674.0	193.0	105	867	0.77739331	0.22260669	0.121107266	1	1557	location=Pf3D7_13_v3:2263199-2264755(-)	4	0.6688311688311688	PF3D7_1356900	579.8766233766233
PF3D7_1211400	PF3D7_1211400.1	heat shock protein DNAJ homologue Pfj4	576.5	158.5	89	735	0.784353741	0.215646259	0.121088435	1	1319	location=Pf3D7_12_v3:505344-506662(+)	5	0.7092198581560284	PF3D7_1211400	521.2765957446809
PF3D7_1356200	PF3D7_1356200.1	mitochondrial import inner membrane translocase subunit TIM23, putative	389.0	115.0	61	504	0.771825397	0.228174603	0.121031746	1	772	location=Pf3D7_13_v3:2228520-2229291(-)	3	0.8055555555555556	PF3D7_1356200	406.0
PF3D7_1202200	PF3D7_1202200.1	mitochondrial phosphate carrier protein	764.6666667	210.3333333	118	975	0.784273504	0.215726496	0.121025641	1	975	location=Pf3D7_12_v3:116475-117449(-)	4	0.5218978102189781	PF3D7_1202200	508.85036496350364
PF3D7_0618500	PF3D7_0618500.1	malate dehydrogenase	736.1666667	205.8333333	114	942	0.781493277	0.218506723	0.121019108	1	942	location=Pf3D7_06_v3:774529-775470(+)	4	0.783625730994152	PF3D7_0618500	738.1754385964912
PF3D7_1404400	PF3D7_1404400.1	ribosomal protein L16, mitochondrial, putative	425.3333333	120.6666667	66	546	0.778998779	0.221001221	0.120879121	1	546	location=Pf3D7_14_v3:151765-152310(+)	2	0.7028571428571428	PF3D7_1404400	383.76
PF3D7_0618300	PF3D7_0618300.1	60S ribosomal protein L27a, putative	349.1666667	97.83333333	54	447	0.781133482	0.218866518	0.120805369	1	665	location=Pf3D7_06_v3:768792-769456(+)	5	0.7681159420289855	PF3D7_0618300	343.3478260869565
PF3D7_0920800	PF3D7_0920800.1	inosine-5'-monophosphate dehydrogenase	1199.833333	333.1666667	185	1533	0.782670146	0.217329854	0.120678408	1	1533	location=Pf3D7_09_v3:852525-854057(-)	1	0.6246719160104987	PF3D7_0920800	957.6220472440945
PF3D7_0802200	PF3D7_0802200.1	1-cys peroxiredoxin	524.1666667	138.8333333	80	663	0.790598291	0.209401709	0.12066365	1	663	location=Pf3D7_08_v3:165416-166078(+)	5	0.8035714285714286	PF3D7_0802200	532.7678571428571
PF3D7_0507100	PF3D7_0507100.1	60S ribosomal protein L4	962.0	274.0	149	1236	0.778317152	0.221682848	0.120550162	1	1236	location=Pf3D7_05_v3:294668-295903(-)	6	0.5032679738562091	PF3D7_0507100	622.0392156862745
PF3D7_0608800	PF3D7_0608800.1	ornithine aminotransferase	971.8333333	273.1666667	150	1245	0.780589023	0.219410977	0.120481928	1	1245	location=Pf3D7_06_v3:362635-363879(+)	6	0.459915611814346	PF3D7_0608800	572.5949367088607
PF3D7_1003500	PF3D7_1003500.1	40S ribosomal protein S20e, putative	277.6666667	79.33333333	43	357	0.777777778	0.222222222	0.120448179	1	647	location=Pf3D7_10_v3:160316-160962(-)	4	0.7121212121212122	PF3D7_1003500	254.22727272727275
PF3D7_1008400	PF3D7_1008400.1	26S protease regulatory subunit 4, putative	1049.833333	297.1666667	162	1347	0.779386291	0.220613709	0.120267261	1	1462	location=Pf3D7_10_v3:347206-348667(-)	5	0.5242424242424243	PF3D7_1008400	706.1545454545455
PF3D7_1002100	PF3D7_1002100.1	EMP1-trafficking protein	1503.166667	392.8333333	228	1896	0.792809423	0.207190577	0.120253165	1	2010	location=Pf3D7_10_v3:106653-108662(-)	2	0.6020408163265306	PF3D7_1002100	1141.469387755102
PF3D7_1310600	PF3D7_1310600.1	ras-related protein Rab-5B	489.6666667	134.3333333	75	624	0.784722222	0.215277778	0.120192308	1	1462	location=Pf3D7_13_v3:465091-466552(-)	4	0.7191011235955056	PF3D7_1310600	448.71910112359546
PF3D7_1410600	PF3D7_1410600.1	eukaryotic translation initiation factor 2 subunit gamma, putative	1089.5	308.5	168	1398	0.779327611	0.220672389	0.120171674	1	1398	location=Pf3D7_14_v3:427191-428588(+)	4	0.4921630094043887	PF3D7_1410600	688.0438871473353
PF3D7_1041200	PF3D7_1041200.1	rifin	870.0	246.0	134	1116	0.779569892	0.220430108	0.120071685	1	1348	location=Pf3D7_10_v3:1639171-1640518(+)	1	0.0	PF3D7_1041200	0.0
PF3D7_1026800	PF3D7_1026800.1	40S ribosomal protein S2	622.3333333	169.6666667	95	792	0.785774411	0.214225589	0.119949495	1	1076	location=Pf3D7_10_v3:1122962-1124037(+)	6	0.5359116022099447	PF3D7_1026800	424.4419889502762
PF3D7_1302400	PF3D7_1302400.1	conserved protein, unknown function	384.8333333	107.1666667	59	492	0.782181572	0.217818428	0.119918699	1	1370	location=Pf3D7_13_v3:129717-131086(-)	2	0.8166666666666667	PF3D7_1302400	401.8
PF3D7_0922500	PF3D7_0922500.1	phosphoglycerate kinase	987.1666667	263.8333333	150	1251	0.789102052	0.210897948	0.119904077	1	1251	location=Pf3D7_09_v3:913230-914480(+)	4	0.4937759336099585	PF3D7_0922500	617.713692946058
PF3D7_0932000	PF3D7_0932000.1	conserved Plasmodium protein, unknown function	242.6666667	66.33333333	37	309	0.785329018	0.214670982	0.1197411	1	890	location=Pf3D7_09_v3:1278007-1278896(+)	6	0.6428571428571429	PF3D7_0932000	198.64285714285717
PF3D7_0307100	PF3D7_0307100.1	40S ribosomal protein S12, putative	337.1666667	88.83333333	51	426	0.791471049	0.208528951	0.11971831	1	650	location=Pf3D7_03_v3:312693-313342(-)	2	0.6902654867256637	PF3D7_0307100	294.05309734513276
PF3D7_0514600	PF3D7_0514600.1	ribose-5-phosphate isomerase, putative	552.6666667	158.3333333	85	711	0.777308955	0.222691045	0.11954993	1	1347	location=Pf3D7_05_v3:607105-608451(-)	2	0.7777777777777778	PF3D7_0514600	553.0
PF3D7_0504600	PF3D7_0504600.1	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial, putative	897.6666667	248.3333333	137	1146	0.783304247	0.216695753	0.119546248	1	1146	location=Pf3D7_05_v3:177410-178555(+)	4	0.592156862745098	PF3D7_0504600	678.6117647058824
PF3D7_0901600	PF3D7_0901600.1	stevor	708.3333333	203.6666667	109	912	0.776681287	0.223318713	0.119517544	1	1014	location=Pf3D7_09_v3:77861-78874(+)	1	0.0	PF3D7_0901600	0.0
PF3D7_1421200	PF3D7_1421200.1	40S ribosomal protein S25	251.5	66.5	38	318	0.790880503	0.209119497	0.119496855	1	699	location=Pf3D7_14_v3:875687-876385(-)	5	0.7380952380952381	PF3D7_1421200	234.71428571428572
PF3D7_1254200	PF3D7_1254200.1	rifin	821.3333333	234.6666667	126	1056	0.777777778	0.222222222	0.119318182	1	1286	location=Pf3D7_12_v3:2207830-2209115(+)	1	0.0	PF3D7_1254200	0.0
PF3D7_1214900	PF3D7_1214900.1	conserved protein, unknown function	577.0	161.0	88	738	0.781842818	0.218157182	0.119241192	1	1348	location=Pf3D7_12_v3:618764-620111(+)	1	0.7923497267759563	PF3D7_1214900	584.7540983606557
PF3D7_0918000	PF3D7_0918000.1	glideosome-associated protein 50	935.0	256.0	142	1191	0.785054576	0.214945424	0.11922754	1	1191	location=Pf3D7_09_v3:742494-743684(-)	4	0.696969696969697	PF3D7_0918000	830.0909090909091
PF3D7_1240600	PF3D7_1240600.1	erythrocyte membrane protein 1, PfEMP1	5601.5	1478.5	844	7080	0.791172316	0.208827684	0.11920904	1	7883	location=Pf3D7_12_v3:1719574-1727456(+)	5	0.0	PF3D7_1240600	0.0
PF3D7_1120200	PF3D7_1120200.1	conserved Plasmodium protein, unknown function	195.5	56.5	30	252	0.775793651	0.224206349	0.119047619	1	593	location=Pf3D7_11_v3:765033-765625(+)	3	0.696969696969697	PF3D7_1120200	175.63636363636365
PF3D7_1115600	PF3D7_1115600.1	peptidyl-prolyl cis-trans isomerase	461.6666667	126.3333333	70	588	0.785147392	0.214852608	0.119047619	1	923	location=Pf3D7_11_v3:589707-590629(-)	3	0.6534090909090909	PF3D7_1115600	384.2045454545455
PF3D7_1030200	PF3D7_1030200.1	claudin-like apicomplexan microneme protein, putative	1070.5	282.5	161	1353	0.79120473	0.20879527	0.118994826	1	1353	location=Pf3D7_10_v3:1230561-1231913(-)	5	0.6967741935483871	PF3D7_1030200	942.7354838709678
PF3D7_1359400	PF3D7_1359400.1	CUGBP Elav-like family member 1	1207.166667	322.8333333	182	1530	0.788997821	0.211002179	0.118954248	1	1948	location=Pf3D7_13_v3:2359251-2361198(-)	5	0.6193693693693694	PF3D7_1359400	947.6351351351351
PF3D7_0223400	PF3D7_0223400.1	rifin	766.6666667	217.3333333	117	984	0.779132791	0.220867209	0.118902439	1	1214	location=Pf3D7_02_v3:913244-914457(+)	3	0.0	PF3D7_0223400	0.0
PF3D7_0515700	PF3D7_0515700.1	glideosome-associated protein 40, putative	1070.833333	300.1666667	163	1371	0.781060053	0.218939947	0.11889132	1	1371	location=Pf3D7_05_v3:653966-655336(-)	4	0.6794871794871795	PF3D7_0515700	931.5769230769231
PF3D7_1446200	PF3D7_1446200.1	M17 leucyl aminopeptidase	1422.333333	395.6666667	216	1818	0.782361569	0.217638431	0.118811881	1	1818	location=Pf3D7_14_v3:1893200-1895017(-)	2	0.606694560669456	PF3D7_1446200	1102.9707112970711
PF3D7_1107400	PF3D7_1107400.1	DNA repair protein RAD51	818.0	235.0	125	1053	0.77682811	0.22317189	0.118708452	1	1053	location=Pf3D7_11_v3:317819-318871(-)	2	0.4855305466237942	PF3D7_1107400	511.2636655948553
PF3D7_1323100	PF3D7_1323100.1	60S ribosomal protein L6, putative	446.0	127.0	68	573	0.778359511	0.221640489	0.118673647	1	795	location=Pf3D7_13_v3:965486-966280(-)	5	0.4587155963302752	PF3D7_1323100	262.8440366972477
PF3D7_1211900	PF3D7_1211900.1	non-SERCA-type Ca2+ -transporting P-ATPase	2973.0	822.0	450	3795	0.783399209	0.216600791	0.118577075	1	3795	location=Pf3D7_12_v3:529005-532799(-)	5	0.7093425605536332	PF3D7_1211900	2691.955017301038
PF3D7_0416700	PF3D7_0416700.1	CDGSH iron-sulfur domain-containing protein, putative	214.1666667	55.83333333	32	270	0.793209877	0.206790123	0.118518519	1	270	location=Pf3D7_04_v3:727710-727979(-)	5	0.7719298245614035	PF3D7_0416700	208.42105263157893
PF3D7_1412500	PF3D7_1412500.1	actin II	885.1666667	245.8333333	134	1131	0.782640731	0.217359269	0.118479222	1	1509	location=Pf3D7_14_v3:507360-508868(+)	3	0.4890965732087227	PF3D7_1412500	553.1682242990654
PF3D7_0917900	PF3D7_0917900.1	heat shock protein 70	1535.333333	423.6666667	232	1959	0.783733197	0.216266803	0.118427769	1	2292	location=Pf3D7_09_v3:737985-740276(+)	5	0.4392523364485981	PF3D7_0917900	860.4953271028037
PF3D7_0524400	PF3D7_0524400.1	ribosome-interacting GTPase 1, putative	856.8333333	241.1666667	130	1098	0.780358227	0.219641773	0.118397086	1	1098	location=Pf3D7_05_v3:1013453-1014550(-)	3	0.4306049822064057	PF3D7_0524400	472.80427046263344
PF3D7_1353200	PF3D7_1353200.1	membrane associated histidine-rich protein 2	326.8333333	87.16666667	49	414	0.789452496	0.210547504	0.118357488	1	535	location=Pf3D7_13_v3:2130531-2131065(+)	2	0.7962962962962963	PF3D7_1353200	329.6666666666667
PF3D7_1105700	PF3D7_1105700.1	tRNA-splicing ligase RtcB, putative	1190.333333	330.6666667	180	1521	0.782599167	0.217400833	0.118343195	1	1521	location=Pf3D7_11_v3:247451-248971(+)	3	0.628498727735369	PF3D7_1105700	955.9465648854962
PF3D7_1357800	PF3D7_1357800.1	T-complex protein 1 subunit delta	1245.166667	344.8333333	188	1590	0.78312369	0.21687631	0.118238994	1	2238	location=Pf3D7_13_v3:2291897-2294134(+)	5	0.6071428571428571	PF3D7_1357800	965.3571428571428
PF3D7_1416500	PF3D7_1416500.1	NADP-specific glutamate dehydrogenase	1106.666667	306.3333333	167	1413	0.783203586	0.216796414	0.118188252	1	1413	location=Pf3D7_14_v3:667412-668824(+)	3	0.6410256410256411	PF3D7_1416500	905.7692307692308
PF3D7_1406800	PF3D7_1406800.1	glideosome associated protein with multiple membrane spans 3	663.1666667	191.8333333	101	855	0.775633528	0.224366472	0.118128655	1	1342	location=Pf3D7_14_v3:246380-247721(-)	4	0.6561085972850679	PF3D7_1406800	560.972850678733
PF3D7_1230700	PF3D7_1230700.1	protein transport protein SEC13	1966.166667	502.8333333	291	2469	0.796341299	0.203658701	0.117861482	1	2469	location=Pf3D7_12_v3:1259620-1262088(+)	5	0.7623574144486692	PF3D7_1230700	1882.2604562737642
PF3D7_1110700	PF3D7_1110700.1	actin-like protein, putative	888.6666667	248.3333333	134	1137	0.781588977	0.218411023	0.117854002	1	1686	location=Pf3D7_11_v3:428362-430047(+)	6	0.7326732673267327	PF3D7_1110700	833.049504950495
PF3D7_0406100	PF3D7_0406100.1	V-type proton ATPase subunit B	1156.666667	328.3333333	175	1485	0.778900112	0.221099888	0.117845118	1	1959	location=Pf3D7_04_v3:323267-325225(-)	5	0.5434782608695652	PF3D7_0406100	807.0652173913043
PF3D7_1404100	PF3D7_1404100.1	cytochrome c, putative	273.1666667	74.83333333	41	348	0.784961686	0.215038314	0.117816092	1	516	location=Pf3D7_14_v3:145134-145649(-)	4	0.8514851485148515	PF3D7_1404100	296.3168316831683
PF3D7_1340900	PF3D7_1340900.1	sodium-dependent phosphate transporter	1628.666667	435.3333333	243	2064	0.789082687	0.210917313	0.117732558	1	2170	location=Pf3D7_13_v3:1627311-1629480(+)	6	0.8071625344352618	PF3D7_1340900	1665.9834710743803
